id,year,week,positive_rate,indicator,t2,volume,vw
201524,2015,24,0.139690019,0,0,0.33424802975022566,0.0
201525,2015,25,0.18225302300000001,0,0,0.33452954046649097,0.0
201526,2015,26,0.202550082,0,0,0.3415551406807745,0.0
201527,2015,27,0.23202398600000002,0,0,0.34059925158693377,0.0
201528,2015,28,0.23431483600000003,0,0,0.34475806173109974,0.0
201529,2015,29,0.23152402800000002,0,0,0.3538748380748021,0.0
201530,2015,30,0.24678677100000002,0,0,0.36060160107748457,0.0
201531,2015,31,0.261667745,0,0,0.364712192059157,0.0
201532,2015,32,0.210826862,0,0,0.3700876837220385,0.0
201533,2015,33,0.18360220000000002,0,0,0.38019750987309503,0.0
201534,2015,34,0.166075656,0,0,0.3898561364464531,0.0
201535,2015,35,0.13949345400000002,0,0,0.3914727433928968,0.0
201536,2015,36,0.108027,0,0,0.3889900813894915,0.0
201537,2015,37,0.078959611,0,0,0.3920615611485631,0.0
201538,2015,38,0.062134601,0,0,0.37732658566357724,0.0
201539,2015,39,0.047010472000000005,0,0,0.39652284915159675,0.0
201540,2015,40,0.04588344,0,0,0.45529517067518144,0.0
201541,2015,41,0.042458312000000005,0,0,0.44459894724977095,0.0
201542,2015,42,0.030075306,0,0,0.4420803431078953,0.0
201543,2015,43,0.030589526000000002,0,0,0.43876596488951214,0.0
201544,2015,44,0.022306796,0,0,0.37433335575254806,0.0
201545,2015,45,0.025758157,1,0,0.3573539032893833,0.42614750310989347
201546,2015,46,0.02811232,1,0,0.36105322144896346,0.4251669622578363
201547,2015,47,0.032052215,1,0,0.3624456062675926,0.4241864214057791
201548,2015,48,0.037938996,1,0,0.36138251109531705,0.41675708744183443
201549,2015,49,0.053580043,1,0,0.3606823756633746,0.4009895061534018
201550,2015,50,0.058822752,1,0,0.36032474542391607,0.38524193590276606
201551,2015,51,0.078386474,1,0,0.35834563132722735,0.3694943656521302
201552,2015,52,0.097112801,1,0,0.3577541011193579,0.35522211560440586
201601,2016,1,0.131656839,1,0,0.33924808198801226,0.3342369338164985
201602,2016,2,0.16084441,1,0,0.3182118786500517,0.33070489157101124
201603,2016,3,0.177303271,1,0,0.30786786337337124,0.32717284932552404
201604,2016,4,0.181651162,1,0,0.322773772116094,0.32364080708003684
201605,2016,5,0.20580524600000002,1,0,0.3443534662285519,0.3178289321896037
201606,2016,6,0.209336235,1,0,0.4186965847870988,0.31030718281546094
201607,2016,7,0.20445771699999998,1,0,0.4620091323646496,0.30278543344131814
201608,2016,8,0.234591808,1,0,0.46214452273684886,0.29526368406717535
201609,2016,9,0.260677298,1,0,0.4350697136711548,0.30036373477770206
201610,2016,10,0.288409407,1,0,0.3989775657834991,0.32577230095786813
201611,2016,11,0.287524954,1,0,0.33851863692502193,0.35164138240583886
201612,2016,12,0.317651069,1,0,0.3247734828199308,0.3775104638538098
201613,2016,13,0.31603170199999997,1,0,0.32249887835605884,0.40084298122729367
201614,2016,14,0.30247540100000003,1,0,0.3578271994279686,0.4085333534747749
201615,2016,15,0.266018018,1,0,0.3686275787682017,0.4136871616477691
201616,2016,16,0.21072576899999998,0,0,0.36740075589279275,0.0
201617,2016,17,0.184139568,0,0,0.36885757943408976,0.0
201618,2016,18,0.138320592,0,0,0.39360010048005417,0.0
201619,2016,19,0.104924306,0,0,0.36961314872100703,0.0
201620,2016,20,0.08890607199999999,0,0,0.370322415891781,0.0
201621,2016,21,0.072679639,0,0,0.37121756830419383,0.0
201622,2016,22,0.060555940999999995,0,0,0.34097303044420546,0.0
201623,2016,23,0.05323315,0,0,0.33313203980824,0.0
201624,2016,24,0.039882616,0,0,0.33463023508771916,0.0
201625,2016,25,0.03324568,0,0,0.3338614925299552,0.0
201626,2016,26,0.02925724,0,0,0.33908801072876776,0.0
201627,2016,27,0.026163987000000003,0,0,0.3423158249147088,0.0
201628,2016,28,0.021823831000000002,0,0,0.34213270419145253,0.0
201629,2016,29,0.02448941,0,0,0.351401677586749,0.0
201630,2016,30,0.01965511,0,0,0.3593089963881839,0.0
201631,2016,31,0.019632751,0,0,0.36319352450244735,0.0
201632,2016,32,0.026190865,0,0,0.36849746870281014,0.0
201633,2016,33,0.032933878,0,0,0.37694688703214535,0.0
201634,2016,34,0.042746804000000006,0,0,0.3874803041358876,0.0
201635,2016,35,0.043938350999999994,0,0,0.39219436666722185,0.0
201636,2016,36,0.053538065999999995,0,0,0.38804412842043623,0.0
201637,2016,37,0.057899806,0,0,0.3936417370939689,0.0
201638,2016,38,0.063759395,0,0,0.3814033341339116,0.0
201639,2016,39,0.071414833,0,0,0.38103132776921866,0.0
201640,2016,40,0.082633208,0,0,0.44658340858109813,0.0
201641,2016,41,0.09167878900000001,0,0,0.4495948656973108,0.0
201642,2016,42,0.116131347,0,0,0.4410403258475752,0.0
201643,2016,43,0.138226955,0,0,0.4440273614346868,0.0
201644,2016,44,0.16383891,0,0,0.394434096787575,0.0
201645,2016,45,0.181117479,1,0,0.3560807795892596,0.4411717658891197
201646,2016,46,0.203490845,1,0,0.36045568024593516,0.4340309328123787
201647,2016,47,0.18727928100000002,1,0,0.3621928918374543,0.4268900997356376
201648,2016,48,0.20982731699999999,1,0,0.36193713982052,0.41817916395292276
201649,2016,49,0.209604273,1,0,0.36047537576705624,0.406060120252821
201650,2016,50,0.19016778199999998,1,0,0.36074371415182843,0.39408211714750496
201651,2016,51,0.20472048,1,0,0.3588444219205164,0.38210411404218897
201652,2016,52,0.17721022600000003,1,0,0.35853342802000115,0.37006550095745167
201701,2017,1,0.169802229,1,0,0.34607307741192667,0.357521098734228
201702,2017,2,0.142558041,1,0,0.3236123399276897,0.34251046630873916
201703,2017,3,0.125206076,1,0,0.30899688554879823,0.3274998338832504
201704,2017,4,0.11012447300000001,1,0,0.31633486647930964,0.3124892014577618
201705,2017,5,0.095727923,1,0,0.3365225227509837,0.30467375185735884
201706,2017,6,0.101648049,1,0,0.39361052527018703,0.31268770447214445
201707,2017,7,0.10420439599999999,1,0,0.45617196187919934,0.32118133594193565
201708,2017,8,0.103328929,1,0,0.4663530257515974,0.3296749674117268
201709,2017,9,0.11903142300000001,1,0,0.4408853316471215,0.34335300563887583
201710,2017,10,0.126232798,1,0,0.41767045582375667,0.3633405598503373
201711,2017,11,0.12349814199999999,1,0,0.3488791815315411,0.38197501488499785
201712,2017,12,0.139535821,1,0,0.3281261612699866,0.4006094699196582
201713,2017,13,0.153280585,1,0,0.3217436669751871,0.4184291926336998
201714,2017,14,0.150384403,1,0,0.35180087469861426,0.4264721275003141
201715,2017,15,0.140395736,1,0,0.36870218859277815,0.4317992879648652
201716,2017,16,0.129698192,0,0,0.36761192007547216,0.0
201717,2017,17,0.125805597,0,0,0.36606052007619844,0.0
201718,2017,18,0.117561858,0,0,0.3957248404674089,0.0
201719,2017,19,0.109436892,0,0,0.3698379917190229,0.0
201720,2017,20,0.100144405,0,0,0.37012779547620256,0.0
201721,2017,21,0.084502403,0,0,0.37109297858618406,0.0
201722,2017,22,0.07324649,0,0,0.34822445201128455,0.0
201723,2017,23,0.06395073400000001,0,0,0.3311033413063329,0.0
201724,2017,24,0.06205287,0,0,0.3348281668100643,0.0
201725,2017,25,0.072172288,0,0,0.33377012957496843,0.0
201726,2017,26,0.099078175,0,0,0.337931146822607,0.0
201727,2017,27,0.12398787800000001,0,0,0.3430459445057218,0.0
201728,2017,28,0.177047664,0,0,0.34091206505287946,0.0
201729,2017,29,0.22178761600000002,0,0,0.35016059373212777,0.0
201730,2017,30,0.238322182,0,0,0.3584168217142172,0.0
201731,2017,31,0.228382282,0,0,0.3626487210451861,0.0
201732,2017,32,0.250476723,0,0,0.3676993077133594,0.0
201733,2017,33,0.25696620600000003,0,0,0.37544306906982194,0.0
201734,2017,34,0.267358204,0,0,0.3861730057381087,0.0
201735,2017,35,0.258035941,0,0,0.39218670103546016,0.0
201736,2017,36,0.241799517,0,0,0.3885463314434145,0.0
201737,2017,37,0.23899126899999998,0,0,0.3932095874678944,0.0
201738,2017,38,0.168803282,0,0,0.38358709611029523,0.0
201739,2017,39,0.147592454,0,0,0.3762807864160179,0.0
201740,2017,40,0.126766306,0,0,0.43940609891265586,0.0
201741,2017,41,0.120627224,0,0,0.4521403091747068,0.0
201742,2017,42,0.12344457,0,0,0.4406863092171999,0.0
201743,2017,43,0.117488934,0,0,0.4438534110411767,0.0
201744,2017,44,0.121941446,0,0,0.4062338641992768,0.0
201745,2017,45,0.139382843,1,0,0.3565152239912994,0.44223536674971653
201746,2017,46,0.146590707,1,0,0.3601024504664311,0.44274459841963515
201747,2017,47,0.17224697600000002,1,0,0.3620284351785875,0.4432538300895536
201748,2017,48,0.21342981100000002,1,0,0.3621407783643052,0.44204494220275214
201749,2017,49,0.249162369,1,0,0.36048275649572126,0.43005911526263535
201750,2017,50,0.297705672,1,0,0.36088952451659206,0.4162824213843817
201751,2017,51,0.352713645,1,0,0.3591217198429733,0.4025057275061282
201752,2017,52,0.388155395,1,0,0.358172712780507,0.38872903362787464
201801,2018,1,0.418533848,1,0,0.34947754549561916,0.3461449848194703
201802,2018,2,0.446431872,1,0,0.3265680813449378,0.3376318062397176
201803,2018,3,0.46658706299999997,1,0,0.3101309481759924,0.3291186276599649
201804,2018,4,0.439554909,1,0,0.31341409395887293,0.32060544908021216
201805,2018,5,0.413664855,1,0,0.33429326333658915,0.3111934844419733
201806,2018,6,0.38323050299999994,1,0,0.3805734041000677,0.2985458899931839
201807,2018,7,0.34740217,1,0,0.4521656522839536,0.28562865972684864
201808,2018,8,0.34799380700000004,1,0,0.46658706299999997,0.2727114294605132
201809,2018,9,0.30442160100000004,1,0,0.4452367334534332,0.2669139924171207
201810,2018,10,0.242348915,1,0,0.4234131999140242,0.2944981491361238
201811,2018,11,0.194489716,1,0,0.35688411235149187,0.3280934129019104
201812,2018,12,0.13487832,1,0,0.32970347750969,0.3616886766676971
201813,2018,13,0.094628799,1,0,0.3215776399015843,0.39465232439604797
201814,2018,14,0.071695379,1,0,0.34546867212019566,0.4067726428890213
201815,2018,15,0.051181736,1,0,0.3686512388352678,0.40941872082045944
201816,2018,16,0.040920395,0,0,0.3678398589600883,0.0
201817,2018,17,0.03367986,0,0,0.3656891759965251,0.0
201818,2018,18,0.025525901,0,0,0.3940447813749756,0.0
201819,2018,19,0.028318627000000002,0,0,0.37149084863865023,0.0
201820,2018,20,0.021542448999999998,0,0,0.3699557373143364,0.0
201821,2018,21,0.025745777,0,0,0.3710389925581413,0.0
201822,2018,22,0.025687419,0,0,0.3555788335707293,0.0
201823,2018,23,0.016030392,0,0,0.328817666671286,0.0
201824,2018,24,0.015041438999999998,0,0,0.3350432786259457,0.0
201825,2018,25,0.021451441,0,0,0.3338198376052241,0.0
201826,2018,26,0.011850346999999999,0,0,0.336822522388256,0.0
201827,2018,27,0.015683018,0,0,0.34334038034285014,0.0
201828,2018,28,0.012552556999999999,0,0,0.34012695343312965,0.0
201829,2018,29,0.013384975,0,0,0.34887789109669665,0.0
201830,2018,30,0.015869723999999998,0,0,0.3573897385694701,0.0
201831,2018,31,0.011452011000000002,0,0,0.36213084141119417,0.0
201832,2018,32,0.008001719000000001,0,0,0.36685489488873535,0.0
201833,2018,33,0.011287743999999999,0,0,0.37401396923820207,0.0
201834,2018,34,0.012096145,0,0,0.3848070427978962,0.0
201835,2018,35,0.010353631,0,0,0.3919615577248622,0.0
201836,2018,36,0.010915448000000001,0,0,0.38921364850314394,0.0
201837,2018,37,0.010863433,0,0,0.3923592823514044,0.0
201838,2018,38,0.011950609,0,0,0.38591753647676036,0.0
201839,2018,39,0.01409831,0,0,0.3736203115617293,0.0
201840,2018,40,0.006498409,0,0,0.4304216503891789,0.0
201841,2018,41,0.008261455,0,0,0.45429940078976955,0.0
201842,2018,42,0.009334053,0,0,0.4408805100267028,0.0
201843,2018,43,0.015925355,0,0,0.4434584131368275,0.0
201844,2018,44,0.01834978,0,0,0.4167370736129116,0.0
201845,2018,45,0.022849915,1,0,0.35849242397949116,0.43000859400532065
201846,2018,46,0.031414051,1,0,0.35956660474119256,0.43010182829485116
201847,2018,47,0.044645682,1,0,0.3618409216285358,0.4301950625843816
201848,2018,48,0.066153525,1,0,0.362296632733401,0.4291872896151848
201849,2018,49,0.083794733,1,0,0.3605805838876549,0.4149274719886054
201850,2018,50,0.12373284699999999,1,0,0.36094153792158234,0.3969754315259042
201851,2018,51,0.177412491,1,0,0.3594256636160729,0.3790233910632031
201852,2018,52,0.240069328,1,0,0.35786756986368445,0.3610713506005019
201901,2019,1,0.33097645800000003,1,0,0.3524867356395568,0.35854142439796916
201902,2019,2,0.41107985799999996,1,0,0.3295775288030326,0.34655174367232255
201903,2019,3,0.456865765,1,0,0.31171235368234684,0.33456206294667584
201904,2019,4,0.44049526200000005,1,0,0.31091980889522497,0.32257238222102913
201905,2019,5,0.442269855,1,0,0.33202631453681497,0.3120692929530431
201906,2019,6,0.39181880399999997,1,0,0.3684378551870503,0.31073351767396434
201907,2019,7,0.353094122,1,0,0.4466790406224328,0.31088433385254627
201908,2019,8,0.335433083,1,0,0.4662161092910377,0.3110351500311284
201909,2019,9,0.323040631,1,0,0.44999951017625234,0.3142051915440063
201910,2019,10,0.334021308,1,0,0.42743871128114064,0.3359076086115656
201911,2019,11,0.328510129,1,0,0.36640444074124623,0.3605646155083141
201912,2019,12,0.304072748,1,0,0.33150426227184876,0.3852216224050623
201913,2019,13,0.300541057,1,0,0.3218024054270531,0.4098786293018106
201914,2019,14,0.27904966,1,0,0.33915070188459084,0.42236299570344665
201915,2019,15,0.266208189,1,0,0.3683768704228398,0.4257178817337485
201916,2019,16,0.254503307,0,0,0.36808868534825745,0.0
201917,2019,17,0.234708478,0,0,0.36611769408399264,0.0
201918,2019,18,0.210785112,0,0,0.3904418073420864,0.0
201919,2019,19,0.212253453,0,0,0.3743024093742465,0.0
201920,2019,20,0.217383645,0,0,0.3698521706136535,0.0
201921,2019,21,0.197506063,0,0,0.3710079599843084,0.0
201922,2019,22,0.17589425600000003,0,0,0.36189539038632307,0.0
201923,2019,23,0.16405874199999998,0,0,0.32745734192712656,0.0
201924,2019,24,0.13889285,0,0,0.33524221919626257,0.0
201925,2019,25,0.138407017,0,0,0.3339469176965262,0.0
201926,2019,26,0.050394554,0,0,0.3358422527111866,0.0
201927,2019,27,0.037537701,0,0,0.3433761121319091,0.0
201928,2019,28,0.041926802,0,0,0.3396283514935494,0.0
201929,2019,29,0.048360955,0,0,0.347530669391016,0.0
201930,2019,30,0.043897942999999995,0,0,0.3562894903226837,0.0
201931,2019,31,0.041922175,0,0,0.36162171211811933,0.0
201932,2019,32,0.044953995999999996,0,0,0.36609197749048167,0.0
201933,2019,33,0.038017399,0,0,0.37259424954667064,0.0
201934,2019,34,0.030360326,0,0,0.38335911611764795,0.0
201935,2019,35,0.029001217000000003,0,0,0.39151813934422314,0.0
201936,2019,36,0.030528818,0,0,0.39004534469221847,0.0
201937,2019,37,0.041324105,0,0,0.39115202985859593,0.0
201938,2019,38,0.030062627999999997,0,0,0.38823362075704226,0.0
201939,2019,39,0.028799396,0,0,0.373720056391532,0.0
201940,2019,40,0.031989263,0,0,0.418855201208592,0.0
201941,2019,41,0.027397737000000002,0,0,0.4563434512589572,0.0
201942,2019,42,0.039460999,0,0,0.4414365201214141,0.0
201943,2019,43,0.03889964,0,0,0.4430371670701529,0.0
201944,2019,44,0.052328572999999996,0,0,0.4257312200642456,0.0
201945,2019,45,0.053725838,1,0,0.36206058534332586,0.4437450861294356
201946,2019,46,0.067645571,1,0,0.3588725801446686,0.44406266308531667
201947,2019,47,0.100874174,1,0,0.3616309079126685,0.4443802400411977
201948,2019,48,0.13037635,1,0,0.3623748054273709,0.4443621115725536
201949,2019,49,0.15797345599999998,1,0,0.36079435330185283,0.43308423154837555
201950,2019,50,0.25085980199999997,1,0,0.3609019806006485,0.4166346657466628
201951,2019,51,0.316293532,1,0,0.35973492017014175,0.40018509994494994
201952,2019,52,0.349223486,1,0,0.35794850085263824,0.3837355341432373
202001,2020,1,0.36502468899999996,1,0,0.35942418221978206,0.3586220612918674
202002,2020,2,0.38558501799999995,1,0,0.31134882287312854,0.34668906226619034
202003,2020,3,0.35845592200000004,1,0,0.3080152732969396,0.33484088726312883
202004,2020,4,0.338038337,1,1,0.31744391065934385,0.32299271226006715
202005,2020,5,0.233189482,1,1,0.3474279990880074,0.3112328200036843
202006,2020,6,0.081789964,1,1,0.36955177869468814,0.30053232070744584
202007,2020,7,0.034918447000000005,1,1,0.43398061910763663,0.29012609723346966
202008,2020,8,0.010364808,1,1,0.4490631266926423,0.2797198737594936
202009,2020,9,0.01999944,1,1,0.43245489838319057,0.2700233675690615
202010,2020,10,0.0059686109999999995,1,1,0.41742046512683884,0.28820734179585905
202011,2020,11,0.007987540999999999,1,1,0.38361553598773196,0.3229834886895182
202012,2020,12,0.008528146,1,1,0.35923591240807573,0.3577596355831776
202013,2020,13,0.005864141999999999,1,1,0.3633407079598167,0.3925357824768368
202014,2020,14,0.0025387870000000002,1,1,0.3784552766778148,0.41772185812235824
202015,2020,15,0.0017789070000000001,1,1,0.41388632590692503,0.4218097770219768
202016,2020,16,0.001755413,0,1,0.4182962759069913,0.0
202017,2020,17,0.00101626,0,1,0.419061732494326,0.0
202018,2020,18,0.0,0,1,0.42791792349292457,0.0
202019,2020,19,0.000261097,0,1,0.4283401367731906,0.0
202020,2020,20,0.000265463,0,1,0.4116725649476907,0.0
202021,2020,21,0.0,0,1,0.4092625324464655,0.0
202022,2020,22,0.0,0,1,0.40551127202953186,0.0
202023,2020,23,0.0,0,1,0.3739456221446489,0.0
202024,2020,24,0.003453039,0,1,0.36540794834609447,0.0
202025,2020,25,0.000670991,0,1,0.36229223115344394,0.0
202026,2020,26,0.0,0,1,0.37012414912704666,0.0
202027,2020,27,0.0,0,1,0.3762526898158118,0.0
202028,2020,28,0.000266809,0,1,0.37768961501032067,0.0
202029,2020,29,0.000268673,0,1,0.3835323072539974,0.0
202030,2020,30,0.00028304599999999996,0,1,0.39338677494937374,0.0
202031,2020,31,0.00056243,0,1,0.3886969328060017,0.0
202032,2020,32,0.0,0,1,0.3980018881441965,0.0
202033,2020,33,0.000526593,0,1,0.4096370900427498,0.0
202034,2020,34,0.000460299,0,1,0.414276657990987,0.0
202035,2020,35,0.000277085,0,1,0.4215361263542237,0.0
202036,2020,36,0.0,0,1,0.42297847117489107,0.0
202037,2020,37,0.00078329,0,1,0.41799718873328845,0.0
202038,2020,38,0.000424719,0,1,0.4097509847557829,0.0
202039,2020,39,0.00026137,0,1,0.40298519984156195,0.0
202040,2020,40,0.001149954,0,1,0.43998750794258196,0.0
202041,2020,41,0.00027465,0,1,0.5179255319704246,0.0
202042,2020,42,0.0,0,1,0.5286344840191826,0.0
202043,2020,43,0.00045998199999999995,0,1,0.531073993497159,0.0
202044,2020,44,0.001364877,0,1,0.5216985419242562,0.0
202045,2020,45,0.000446528,1,1,0.44015804287644267,0.43949188840521763
202046,2020,46,0.001141553,1,1,0.4121165542211063,0.43888247964893573
202047,2020,47,0.001707942,1,1,0.41464075446015164,0.4382730708926538
202048,2020,48,0.000625521,1,1,0.4140912635269279,0.43766366213637187
202049,2020,49,0.004374089,1,1,0.41350766956198526,0.43111929442118085
202050,2020,50,0.005716799,1,1,0.4117835535940637,0.4168233279682264
202051,2020,51,0.0076824580000000005,1,1,0.4077259659751428,0.4025397984286658
202052,2020,52,0.012876428,1,1,0.4051044046624449,0.388256268889105
202053,2020,53,0.011876988,1,1,0.4092905932504706,0.37406798677064107
202101,2021,1,0.024327532000000002,1,1,0.31984663569381294,0.3485263044155727
202102,2021,2,0.025662599999999997,1,1,0.31851313202077897,0.3354680151040359
202103,2021,3,0.03328355,1,1,0.32137051503738134,0.3224097257924994
202104,2021,4,0.029609407999999997,1,1,0.3245057231654462,0.30935143648096275
202105,2021,5,0.024081877999999998,1,1,0.31156052932881645,0.2981108429765832
202106,2021,6,0.013439521999999999,1,1,0.30439102551337577,0.2882335213275714
202107,2021,7,0.012443168000000001,1,1,0.32059553269333907,0.2783561996785598
202108,2021,8,0.01177394,1,1,0.3360535156043225,0.2684788780295482
202109,2021,9,0.014907573,1,1,0.3541326281157597,0.2802046340522974
202110,2021,10,0.015487964,1,1,0.36984706626751085,0.31387767112472115
202111,2021,11,0.026018303,1,1,0.3804693034954664,0.3481554421756557
202112,2021,12,0.026056746000000002,1,1,0.36285156814105735,0.3824332132265901
202113,2021,13,0.021635076,1,1,0.3668749292822273,0.41038833990878126
202114,2021,14,0.019304243000000002,1,1,0.39533101772889995,0.41558194686349614
202115,2021,15,0.021073559,1,1,0.396471053527176,0.4188787605075879
202116,2021,16,0.02685909,0,1,0.3965120547084795,0.0
202117,2021,17,0.034476227000000005,0,1,0.4041214978204345,0.0
202118,2021,18,0.03257591,0,1,0.42535462928330825,0.0
202119,2021,19,0.027789214,0,1,0.41846399250802097,0.0
202120,2021,20,0.029417611,0,1,0.41720030798277585,0.0
202121,2021,21,0.039025284,0,1,0.4154853666171083,0.0
202122,2021,22,0.043776993,0,1,0.3639216121052539,0.0
