id,year,week,positive_rate,indicator,t2,volume,vw
201326,2013,26,0.019549403,0,0,0.36090139578506,0.0
201327,2013,27,0.0064652780000000005,0,0,0.362507059499942,0.0
201328,2013,28,0.0278,0,0,0.3773030695986004,0.0
201329,2013,29,0.009541328,0,0,0.3946536422399332,0.0
201330,2013,30,0.011726405,0,0,0.41214451663007956,0.0
201331,2013,31,0.0,0,0,0.43114043174227545,0.0
201332,2013,32,0.005,0,0,0.4437639973452834,0.0
201333,2013,33,0.006,0,0,0.4564661780272085,0.0
201334,2013,34,0.013271185,0,0,0.46206080793315696,0.0
201335,2013,35,0.0136,0,0,0.4540070975653498,0.0
201336,2013,36,0.006693477,0,0,0.44439819087824356,0.0
201337,2013,37,0.005524561,0,0,0.43114042970111205,0.0
201338,2013,38,0.009797899,0,0,0.41214580017193564,0.0
201339,2013,39,0.013074688999999999,0,0,0.45123237512346254,0.0
201340,2013,40,0.005865542,0,0,0.4887459346370598,0.0
201341,2013,41,0.006743712,0,0,0.4779591710538573,0.0
201342,2013,42,0.007995261,0,0,0.47901684334536565,0.0
201343,2013,43,0.008891835,0,0,0.4611001327147741,0.0
201344,2013,44,0.012074298,0,0,0.39033298063863153,0.0
201345,2013,45,0.015897417,0,0,0.38178849026747114,0.0
201346,2013,46,0.024313577000000003,0,0,0.37554975677863084,0.0
201347,2013,47,0.033035887,0,0,0.3667923477889556,0.0
201348,2013,48,0.05163626,0,0,0.3584323123452715,0.0
201349,2013,49,0.06505084400000001,1,0,0.35582871076985423,0.4094012199298021
201350,2013,50,0.118044847,1,0,0.3510672820108606,0.3904955917137953
201351,2013,51,0.17693277300000002,1,0,0.35055982609579245,0.37158996349778856
201352,2013,52,0.252432392,1,0,0.34462646500992916,0.3557530222616118
201401,2014,1,0.310777623,1,0,0.31953256207550884,0.3583405499610786
201402,2014,2,0.326537879,1,0,0.3008554752816601,0.34916024000523016
201403,2014,3,0.343903654,1,0,0.28726883196549097,0.33997993004938165
201404,2014,4,0.310338081,1,0,0.28757903179388594,0.33225682952070235
201405,2014,5,0.279719287,1,0,0.3031637313303014,0.34202024211805465
201406,2014,6,0.261459078,1,0,0.33972342679661494,0.356641019472638
201407,2014,7,0.196967043,1,0,0.3484411700056728,0.3712617968272211
201408,2014,8,0.15482515800000002,1,0,0.3513774843349523,0.3868924745634832
201409,2014,9,0.159054991,1,0,0.3436000845052086,0.40837590944221247
201410,2014,10,0.144646766,1,0,0.3225709265239053,0.42487094900963307
201411,2014,11,0.15954543300000001,1,0,0.3149327734267512,0.44136598857705356
201412,2014,12,0.136656779,1,0,0.31023791760391867,0.4578610281444741
201413,2014,13,0.099810685,1,0,0.31688397139574925,0.4696997116622723
201414,2014,14,0.09748103699999999,1,0,0.3410151216476154,0.47532992044724026
201415,2014,15,0.094668815,0,0,0.34551701598078627,0.0
201416,2014,16,0.080750852,0,0,0.3497967114814188,0.0
201417,2014,17,0.05790491,0,0,0.3770135188027163,0.0
201418,2014,18,0.059137119,0,0,0.3946491033526174,0.0
201419,2014,19,0.044200412,0,0,0.3921268864836796,0.0
201420,2014,20,0.03962877,0,0,0.3938117147033975,0.0
201421,2014,21,0.03388787,0,0,0.3912894587813247,0.0
201422,2014,22,0.021131604,0,0,0.3442864177565832,0.0
201423,2014,23,0.018386206000000002,0,0,0.34940423747631455,0.0
201424,2014,24,0.017156282,0,0,0.34966948981695534,0.0
201425,2014,25,0.010734488,0,0,0.35260870578316145,0.0
201426,2014,26,0.031203415,0,0,0.35998950980107924,0.0
201427,2014,27,0.023985554,0,0,0.3617005026106066,0.0
201428,2014,28,0.032894889,0,0,0.3748586271117158,0.0
201429,2014,29,0.032128042999999995,0,0,0.3920996570162568,0.0
201430,2014,30,0.04950305,0,0,0.4096198486708589,0.0
201431,2014,31,0.037552559,0,0,0.4285936942898021,0.0
201432,2014,32,0.036156163,0,0,0.4419708710017149,0.0
201433,2014,33,0.049584435,0,0,0.45496192087202686,0.0
201434,2014,34,0.042984815999999995,0,0,0.4620257204035411,0.0
201435,2014,35,0.038830937,0,0,0.45580676901165446,0.0
201436,2014,36,0.034315843,0,0,0.44513769394399166,0.0
201437,2014,37,0.059508768,0,0,0.43428291600455154,0.0
201438,2014,38,0.051880897999999995,0,0,0.4144456406525068,0.0
201439,2014,39,0.040795169,0,0,0.43990778857305335,0.0
201440,2014,40,0.045349306,0,0,0.489276085,0.0
201441,2014,41,0.035805851,0,0,0.47850399656184167,0.0
201442,2014,42,0.026797632000000002,0,0,0.4787870681283938,0.0
201443,2014,43,0.028709716,0,0,0.4689418469119344,0.0
201444,2014,44,0.043848792000000004,0,0,0.3965446106757895,0.0
201445,2014,45,0.056560088,0,0,0.38187059566846143,0.0
201446,2014,46,0.07885482,0,0,0.37679067571625746,0.0
201447,2014,47,0.128006646,0,0,0.3681124343397461,0.0
201448,2014,48,0.183835343,0,0,0.3593378124542193,0.0
201449,2014,49,0.24057963699999999,1,0,0.3561862617580506,0.44004544475430435
201450,2014,50,0.297440322,1,0,0.35163106836504077,0.41708704343896663
201451,2014,51,0.339584514,1,0,0.3506061224228772,0.394128642123629
201452,2014,52,0.34695779200000004,1,0,0.34688422114270534,0.3757155516247978
201501,2015,1,0.312844754,1,0,0.3231920349641831,0.3459498129609038
201502,2015,2,0.253478643,1,0,0.3029688905500257,0.3453143451464348
201503,2015,3,0.20516594800000001,1,0,0.2886555606543834,0.3446788773319657
201504,2015,4,0.144250225,1,0,0.28649391036283456,0.3437945140970883
201505,2015,5,0.11227598800000001,1,0,0.29890723379845086,0.3346966019887343
201506,2015,6,0.09721047199999999,1,0,0.3367937711609697,0.3218652585742546
201507,2015,7,0.090582524,1,0,0.34680377850806143,0.30903391515977463
201508,2015,8,0.10370293,1,0,0.35260384430164804,0.2969214485701542
201509,2015,9,0.10772731,1,0,0.34394770734120317,0.3124598794706342
201510,2015,10,0.109087406,1,0,0.32700031037350136,0.34742297973743136
201511,2015,11,0.130606953,1,0,0.31465116612267535,0.3826479441555445
201512,2015,12,0.144653472,1,0,0.3109169260478079,0.4178729085736577
201513,2015,13,0.142231322,1,0,0.31367640997783935,0.4436333940111969
201514,2015,14,0.121155931,1,0,0.3394543545607877,0.4485720256914731
201515,2015,15,0.10165701699999999,0,0,0.3448765337892108,0.0
201516,2015,16,0.082352961,0,0,0.3494119339534437,0.0
201517,2015,17,0.074241121,0,0,0.3681842210035431,0.0
201518,2015,18,0.066067408,0,0,0.3976632992490382,0.0
201519,2015,19,0.042645734000000005,0,0,0.3918130195114123,0.0
201520,2015,20,0.04195750400000001,0,0,0.3936145590402816,0.0
201521,2015,21,0.024002337000000002,0,0,0.3944437875520285,0.0
201522,2015,22,0.020162088,0,0,0.34792237032507173,0.0
201523,2015,23,0.014193073999999998,0,0,0.3490512890495763,0.0
201524,2015,24,0.019682911,0,0,0.3494979412518877,0.0
201525,2015,25,0.015787858000000002,0,0,0.35194555974140623,0.0
201526,2015,26,0.016445023,0,0,0.35874507129599387,0.0
201527,2015,27,0.040102278,0,0,0.3614652237247733,0.0
201528,2015,28,0.025696876,0,0,0.37251098696868634,0.0
201529,2015,29,0.030492192999999997,0,0,0.38955651908387606,0.0
201530,2015,30,0.038285507,0,0,0.40710019031444006,0.0
201531,2015,31,0.030771139,0,0,0.4258112803621789,0.0
201532,2015,32,0.052128460999999994,0,0,0.44041647722391836,0.0
201533,2015,33,0.05934636,0,0,0.453261775382027,0.0
201534,2015,34,0.060384312999999995,0,0,0.46157418390272525,0.0
201535,2015,35,0.068330177,0,0,0.4574652701417866,0.0
201536,2015,36,0.04951640400000001,0,0,0.44628539054963895,0.0
201537,2015,37,0.062017382999999995,0,0,0.43686337571354344,0.0
201538,2015,38,0.036833756,0,0,0.4168927847987448,0.0
201539,2015,39,0.023932244,0,0,0.43018468498549917,0.0
