id,year,week,positive_rate,t2,volume,vw
201251,2012,51,0.007707129,0,0.28084780633477874,0.3300807792217169
201252,2012,52,0.069386919,0,0.27945679256306655,0.31967589806510804
201301,2013,1,0.0903393,0,0.2619464054441245,0.3293399446341005
201302,2013,2,0.15712712,0,0.2521994567477428,0.32910248471625114
201303,2013,3,0.16695101099999998,0,0.2678538526513963,0.328865024798402
201304,2013,4,0.20884016,0,0.32591868531739016,0.328448027644317
201305,2013,5,0.19984739399999998,0,0.38086910272864366,0.32692388420011104
201306,2013,6,0.21001038,0,0.44088842269497586,0.3252202035196694
201307,2013,7,0.224205887,0,0.44030738090324817,0.32351652283922777
201308,2013,8,0.231744872,0,0.38782001054005205,0.3242797483996099
201309,2013,9,0.21565197600000002,0,0.32787935182556804,0.3412290942624672
201310,2013,10,0.20982706,0,0.2664462552538944,0.3613754952291949
201311,2013,11,0.18480849100000002,0,0.2438452087238389,0.3815218961959225
201312,2013,12,0.170901387,0,0.24113919848733614,0.40166829716265
201313,2013,13,0.119220516,0,0.26246455822904713,0.4095199820381445
201314,2013,14,0.098975694,0,0.28623138591951675,0.4081506298452142
201315,2013,15,0.06086835,0,0.28710646473245416,0.4067812776522839
201316,2013,16,0.059355118,0,0.28797038451989887,0.0
201317,2013,17,0.038761248,0,0.3149584338729654,0.0
201318,2013,18,0.035054142999999996,0,0.30450984037787376,0.0
201319,2013,19,0.019985977,0,0.3025970310279355,0.0
201320,2013,20,0.014359702,0,0.3033494215732928,0.0
201321,2013,21,0.004507485,0,0.2931185274040325,0.0
201322,2013,22,0.004732236,0,0.25762209731529234,0.0
201323,2013,23,0.004497354,0,0.2639563248265897,0.0
201324,2013,24,0.005892055,0,0.26118254221138876,0.0
201325,2013,25,0.012202546000000002,0,0.26162680309624575,0.0
201326,2013,26,0.010879795,0,0.2670482455526045,0.0
201327,2013,27,0.009485095,0,0.26311894503169564,0.0
201328,2013,28,0.0,0,0.26929982397409535,0.0
201329,2013,29,0.0,0,0.27830169710494573,0.0
201330,2013,30,0.0,0,0.2837419222546364,0.0
201331,2013,31,0.0012345680000000001,0,0.28911497480361986,0.0
201332,2013,32,0.002429311,0,0.2961542933679039,0.0
201333,2013,33,0.0036240540000000003,0,0.30264902007696,0.0
201334,2013,34,0.002389486,0,0.3067466831567605,0.0
201335,2013,35,0.0037490220000000003,0,0.30334602299713853,0.0
201336,2013,36,0.0025542779999999997,0,0.3008772330209316,0.0
201337,2013,37,0.0025542779999999997,0,0.2963030860352124,0.0
201338,2013,38,0.0032679740000000003,0,0.28778804684722276,0.0
201339,2013,39,0.0032679740000000003,0,0.34021369038449556,0.0
201340,2013,40,0.00590302,0,0.37243920698024413,0.0
201341,2013,41,0.002635046,0,0.36062438414209713,0.0
201342,2013,42,0.004918151,0,0.3553786062687018,0.0
201343,2013,43,0.005816674,0,0.32917893567999623,0.0
201344,2013,44,0.015250636000000001,0,0.2669939141885045,0.0
201345,2013,45,0.017987611,0,0.26589571419691127,0.4321315687446172
201346,2013,46,0.027199141,0,0.27314684373231385,0.4276809542472997
201347,2013,47,0.032867659,0,0.2787594773073681,0.42286240251748397
201348,2013,48,0.05617619099999999,0,0.2774131494000382,0.4084451303994145
201349,2013,49,0.08355455,0,0.2783010186923958,0.3904162060070101
201350,2013,50,0.13805991199999998,0,0.2784601702548766,0.3723872816146059
201351,2013,51,0.20282439300000002,0,0.280239322929492,0.3543583572222017
201352,2013,52,0.22464062699999998,0,0.28110172331725525,0.339255816704017
201401,2014,1,0.276070247,0,0.2641978592582619,0.3417233539222429
201402,2014,2,0.301049443,0,0.25265556603684747,0.33296875914222424
201403,2014,3,0.347881683,0,0.2624141070777735,0.32421416436220546
201404,2014,4,0.34380328299999996,0,0.31767192535875277,0.3168492043663981
201405,2014,5,0.328295097,0,0.3704321350214691,0.3261598617811292
201406,2014,6,0.29552751,0,0.437213296613668,0.340102635143232
201407,2014,7,0.24621550399999997,0,0.44256697957602736,0.35404540850533456
201408,2014,8,0.200988623,0,0.3990028027595598,0.3689512505058935
201409,2014,9,0.179598215,0,0.334181741743567,0.3894384418698818
201410,2014,10,0.155918437,0,0.2749972173847299,0.4051685629646653
201411,2014,11,0.13047422,0,0.24489878793772665,0.4208986840594487
201412,2014,12,0.092170172,0,0.24073694645752372,0.4366288051542321
201413,2014,13,0.05895558,0,0.2564596663897271,0.4479184977055367
201414,2014,14,0.033371724,0,0.28618168011490847,0.4532876188655358
201415,2014,15,0.022253943999999998,0,0.2869163853216752,0.4586567400255348
201416,2014,16,0.013617658000000001,0,0.28805227585204285,0.0
201417,2014,17,0.009473012,0,0.3091669248906448,0.0
201418,2014,18,0.0064040469999999995,0,0.3081006870049631,0.0
201419,2014,19,0.005369895,0,0.30260582078469944,0.0
201420,2014,20,0.00895252,0,0.3034192992738755,0.0
201421,2014,21,0.011625541000000001,0,0.298057181618207,0.0
201422,2014,22,0.011673233,0,0.258095345338064,0.0
201423,2014,23,0.005926107,0,0.2640456637041095,0.0
201424,2014,24,0.002226435,0,0.2618409486847799,0.0
201425,2014,25,0.002378543,0,0.26093696766872543,0.0
201426,2014,26,0.002378543,0,0.26666006638501766,0.0
201427,2014,27,0.002569053,0,0.26334217715139757,0.0
201428,2014,28,0.001287001,0,0.2680734815319252,0.0
201429,2014,29,0.008202631,0,0.2771799639689542,0.0
201430,2014,30,0.008625031,0,0.2830498763670369,0.0
201431,2014,31,0.011830159,0,0.2882164275539993,0.0
201432,2014,32,0.00491453,0,0.2950643705873365,0.0
201433,2014,33,0.003205128,0,0.30185414114786024,0.0
201434,2014,34,0.0,0,0.3065516163254089,0.0
201435,2014,35,0.0013947,0,0.3041059858373358,0.0
201436,2014,36,0.002671839,0,0.30068345591476875,0.0
201437,2014,37,0.0038795690000000002,0,0.2979440625606119,0.0
201438,2014,38,0.002484869,0,0.28836491743088655,0.0
201439,2014,39,0.0012077289999999998,0,0.3283746300778919,0.0
201440,2014,40,0.0,0,0.37298918840549433,0.0
201441,2014,41,0.0,0,0.3618251269852467,0.0
201442,2014,42,0.0,0,0.35625403420013185,0.0
201443,2014,43,0.001203369,0,0.33761064999467705,0.0
201444,2014,44,0.0033820190000000004,0,0.271362974618447,0.0
201445,2014,45,0.004404514,0,0.26495048757841905,0.4543758068148275
201446,2014,46,0.006195155999999999,0,0.27198049697151955,0.4542467151784036
201447,2014,47,0.005011532,0,0.2786053202473072,0.4541176235419797
201448,2014,48,0.005790839,0,0.2774819809530833,0.44153313705356817
201449,2014,49,0.005790839,0,0.27809105018583263,0.419639377335272
201450,2014,50,0.005670704,0,0.27850261908448853,0.3977456176169756
201451,2014,51,0.007074031,0,0.2797674828442834,0.3758518578986793
201452,2014,52,0.007413352,0,0.2823089664672542,0.35829263095096764
201501,2015,1,0.014871795,0,0.26659282502644205,0.3299072080639859
201502,2015,2,0.023381257000000003,0,0.2534872028325369,0.3293012085674355
201503,2015,3,0.029504187999999997,0,0.25842363351245257,0.3286952090708851
201504,2015,4,0.043550124,0,0.3086472739989529,0.32785185609076417
201505,2015,5,0.046603467,0,0.3615662137002821,0.3191758381528161
201506,2015,6,0.057269687,0,0.43129725663867596,0.3069395179613101
201507,2015,7,0.06644048599999999,0,0.44415211860130577,0.294703197769804
201508,2015,8,0.062601515,0,0.40920662361869153,0.28315241818952536
201509,2015,9,0.06955652799999999,0,0.34072887777020483,0.2979702910832791
201510,2015,10,0.059611397999999996,0,0.2844796161193923,0.33131206021319554
