id,year,week,positive_rate,t2,cpl
201343,2013,43,0.008891835,0,1.0
201344,2013,44,0.012074298,0,1.0
201345,2013,45,0.015897417,0,1.0
201346,2013,46,0.024313577000000003,0,1.0
201347,2013,47,0.033035887,0,1.0
201348,2013,48,0.05163626,0,1.0
201349,2013,49,0.06505084400000001,0,1.0
201350,2013,50,0.118044847,0,1.0
201351,2013,51,0.17693277300000002,0,1.0
201352,2013,52,0.252432392,0,1.0
201401,2014,1,0.310777623,0,1.0
201402,2014,2,0.326537879,0,1.0
201403,2014,3,0.343903654,0,1.0
201404,2014,4,0.310338081,0,1.0
201405,2014,5,0.279719287,0,1.0
201406,2014,6,0.261459078,0,1.0
201407,2014,7,0.196967043,0,1.0
201408,2014,8,0.15482515800000002,0,1.0
201409,2014,9,0.159054991,0,1.0
201410,2014,10,0.144646766,0,1.0
201411,2014,11,0.15954543300000001,0,1.0
201412,2014,12,0.136656779,0,1.0
201413,2014,13,0.099810685,0,1.0
201414,2014,14,0.09748103699999999,0,1.0
201415,2014,15,0.094668815,0,1.0
201416,2014,16,0.080750852,0,1.0
201417,2014,17,0.05790491,0,1.0
201418,2014,18,0.059137119,0,1.0
201419,2014,19,0.044200412,0,1.0
201420,2014,20,0.03962877,0,1.0
201421,2014,21,0.03388787,0,1.0
201422,2014,22,0.021131604,0,1.0
201423,2014,23,0.018386206000000002,0,1.0
201424,2014,24,0.017156282,0,1.0
201425,2014,25,0.010734488,0,1.0
201426,2014,26,0.031203415,0,1.0
201427,2014,27,0.023985554,0,1.0
201428,2014,28,0.032894889,0,1.0
201429,2014,29,0.032128042999999995,0,1.0
201430,2014,30,0.04950305,0,1.0
201431,2014,31,0.037552559,0,1.0
201432,2014,32,0.036156163,0,1.0
201433,2014,33,0.049584435,0,1.0
201434,2014,34,0.042984815999999995,0,1.0
201435,2014,35,0.038830937,0,1.0
201436,2014,36,0.034315843,0,1.0
201437,2014,37,0.059508768,0,1.0
201438,2014,38,0.051880897999999995,0,1.0
201439,2014,39,0.040795169,0,1.0
201440,2014,40,0.045349306,0,1.0
201441,2014,41,0.035805851,0,1.0
201442,2014,42,0.026797632000000002,0,1.0
201443,2014,43,0.028709716,0,1.0
201444,2014,44,0.043848792000000004,0,1.0
201445,2014,45,0.056560088,0,1.0
201446,2014,46,0.07885482,0,1.0
201447,2014,47,0.128006646,0,1.0
201448,2014,48,0.183835343,0,1.0
201449,2014,49,0.24057963699999999,0,1.0
201450,2014,50,0.297440322,0,1.0
201451,2014,51,0.339584514,0,1.0
201452,2014,52,0.34695779200000004,0,1.0
201501,2015,1,0.312844754,0,1.0
201502,2015,2,0.253478643,0,1.0
201503,2015,3,0.20516594800000001,0,1.0
201504,2015,4,0.144250225,0,1.0
201505,2015,5,0.11227598800000001,0,1.0
201506,2015,6,0.09721047199999999,0,1.0
201507,2015,7,0.090582524,0,1.0
201508,2015,8,0.10370293,0,1.0
201509,2015,9,0.10772731,0,1.0
201510,2015,10,0.109087406,0,1.0
201511,2015,11,0.130606953,0,1.0
201512,2015,12,0.144653472,0,1.0
201513,2015,13,0.142231322,0,1.0
201514,2015,14,0.121155931,0,1.0
201515,2015,15,0.10165701699999999,0,1.0
201516,2015,16,0.082352961,0,1.0
201517,2015,17,0.074241121,0,1.0
201518,2015,18,0.066067408,0,1.0
201519,2015,19,0.042645734000000005,0,1.0
201520,2015,20,0.04195750400000001,0,1.0
201521,2015,21,0.024002337000000002,0,1.0
201522,2015,22,0.020162088,0,1.0
201523,2015,23,0.014193073999999998,0,1.0
201524,2015,24,0.019682911,0,1.0
201525,2015,25,0.015787858000000002,0,1.0
201526,2015,26,0.016445023,0,1.0
201527,2015,27,0.040102278,0,1.0
201528,2015,28,0.025696876,0,1.0
201529,2015,29,0.030492192999999997,0,1.0
201530,2015,30,0.038285507,0,1.0
201531,2015,31,0.030771139,0,1.0
201532,2015,32,0.052128460999999994,0,1.0
201533,2015,33,0.05934636,0,1.0
201534,2015,34,0.060384312999999995,0,1.0
201535,2015,35,0.068330177,0,1.0
201536,2015,36,0.04951640400000001,0,1.0
201537,2015,37,0.062017382999999995,0,1.0
201538,2015,38,0.036833756,0,1.0
201539,2015,39,0.023932244,0,1.0
201540,2015,40,0.027111237000000003,0,1.0
201541,2015,41,0.013631658999999999,0,1.0
201542,2015,42,0.011592948999999998,0,1.0
201543,2015,43,0.015905898,0,1.0
201544,2015,44,0.014900743999999999,0,1.0
201545,2015,45,0.017606006,0,1.0
201546,2015,46,0.016928104,0,1.0
201547,2015,47,0.018338125,0,1.0
201548,2015,48,0.030423297000000002,0,1.0
201549,2015,49,0.033389751,0,1.0
201550,2015,50,0.048425989,0,1.0
201551,2015,51,0.068077794,0,1.0
201552,2015,52,0.103387398,0,1.0
201601,2016,1,0.155340029,0,1.0
201602,2016,2,0.24983439899999998,0,1.0
201603,2016,3,0.30045080399999996,0,1.0
201604,2016,4,0.319177416,0,1.0
201605,2016,5,0.327617172,0,1.0
201606,2016,6,0.331541188,0,1.0
201607,2016,7,0.33285805399999996,0,1.0
201608,2016,8,0.335788751,0,1.0
201609,2016,9,0.360441467,0,1.0
201610,2016,10,0.379779045,0,1.0
201611,2016,11,0.408278336,0,1.0
201612,2016,12,0.355653748,0,1.0
201613,2016,13,0.28586190300000003,0,1.0
201614,2016,14,0.25273025,0,1.0
201615,2016,15,0.17959792100000002,0,1.0
201616,2016,16,0.12098528900000001,0,1.0
201617,2016,17,0.082017344,0,1.0
201618,2016,18,0.044504072,0,1.0
201619,2016,19,0.027062786000000002,0,1.0
201620,2016,20,0.031614636,0,1.0
201621,2016,21,0.023027062999999997,0,1.0
201622,2016,22,0.012844743,0,1.0
201623,2016,23,0.011887723999999999,0,1.0
201624,2016,24,0.027339942000000002,0,1.0
201625,2016,25,0.025642572000000002,0,1.0
201626,2016,26,0.017429752,0,1.0
201627,2016,27,0.0153,0,1.0
201628,2016,28,0.0,0,1.0
201629,2016,29,0.018660769,0,1.0
201630,2016,30,0.010218701,0,1.0
201631,2016,31,0.014847368,0,1.0
201632,2016,32,0.018497122,0,1.0
201633,2016,33,0.015361408,0,1.0
201634,2016,34,0.016235018,0,1.0
201635,2016,35,0.0101,0,1.0
201636,2016,36,0.011292225,0,1.0
201637,2016,37,0.0076174680000000005,0,1.0
201638,2016,38,0.023542276,0,1.0
201639,2016,39,0.014168686000000002,0,1.0
201640,2016,40,0.017082993,0,1.0
201641,2016,41,0.009999371,0,1.0
201642,2016,42,0.01741483,0,1.0
201643,2016,43,0.025388271,0,1.0
201644,2016,44,0.02661216,0,1.0
201645,2016,45,0.033932238999999996,0,1.0
201646,2016,46,0.056518812,0,1.0
201647,2016,47,0.061751165999999996,0,1.0
201648,2016,48,0.087273398,0,1.0
201649,2016,49,0.136444357,0,1.0
201650,2016,50,0.16575767800000002,0,1.0
201651,2016,51,0.229806409,0,1.0
201652,2016,52,0.25843543199999996,0,1.0
201701,2017,1,0.24671420100000002,0,1.0
201702,2017,2,0.24729172100000002,0,1.0
201703,2017,3,0.23393640899999998,0,1.0
201704,2017,4,0.212563211,0,1.0
201705,2017,5,0.214656913,0,1.0
201706,2017,6,0.17698429100000002,0,1.0
201707,2017,7,0.170914536,0,1.0
201708,2017,8,0.1616559,0,1.0
201709,2017,9,0.166545055,0,1.0
201710,2017,10,0.170068346,0,1.0
201711,2017,11,0.16875816100000002,0,1.0
201712,2017,12,0.148713636,0,1.0
201713,2017,13,0.12304308800000001,0,1.0
201714,2017,14,0.129136584,0,1.0
201715,2017,15,0.09244803,0,1.0
201716,2017,16,0.054594983,0,1.0
201717,2017,17,0.053975313,0,1.0
201718,2017,18,0.046800028,0,1.0
201719,2017,19,0.034232236,0,1.0
201720,2017,20,0.033912701,0,1.0
201721,2017,21,0.025400798,0,1.0
201722,2017,22,0.012292063,0,1.0
201723,2017,23,0.010242741999999999,0,1.0
201724,2017,24,0.011786685,0,1.0
201725,2017,25,0.013067753,0,1.0
201726,2017,26,0.011672057,0,1.0
201727,2017,27,0.010776456,0,1.0
201728,2017,28,0.01447311,0,1.0
201729,2017,29,0.019272564,0,1.0
201730,2017,30,0.019355794,0,1.0
201731,2017,31,0.038520101,0,1.0
201732,2017,32,0.043702085,0,1.0
201733,2017,33,0.058888727,0,1.0
201734,2017,34,0.08723841,0,1.0
201735,2017,35,0.111188045,0,1.0
201736,2017,36,0.066582837,0,1.0
201737,2017,37,0.08449956300000001,0,1.0
201738,2017,38,0.064296121,0,1.0
201739,2017,39,0.070197726,0,1.0
201740,2017,40,0.056113322,0,1.0
201741,2017,41,0.038284846000000004,0,1.0
201742,2017,42,0.046157870999999996,0,1.0
201743,2017,43,0.047481191,0,1.0
201744,2017,44,0.041712828,0,1.0
201745,2017,45,0.055059009000000006,0,1.0
201746,2017,46,0.07836277700000001,0,1.0
201747,2017,47,0.123110199,0,1.0
201748,2017,48,0.199474741,0,1.0
201749,2017,49,0.299329494,0,1.0
201750,2017,50,0.371072526,0,1.0
201751,2017,51,0.429196329,0,1.0
201752,2017,52,0.45885527299999995,0,1.0
201801,2018,1,0.489276085,0,1.0
201802,2018,2,0.467537694,0,1.0
201803,2018,3,0.461519115,0,1.0
201804,2018,4,0.39943964600000004,0,1.0
201805,2018,5,0.37563146700000005,0,1.0
201806,2018,6,0.32192613800000003,0,1.0
201807,2018,7,0.279637658,0,1.0
201808,2018,8,0.238207681,0,1.0
201809,2018,9,0.180248429,0,1.0
201810,2018,10,0.145494041,0,1.0
201811,2018,11,0.104396876,0,1.0
201812,2018,12,0.08431013400000001,0,1.0
201813,2018,13,0.060546855999999996,0,1.0
201814,2018,14,0.056981952999999995,0,1.0
201815,2018,15,0.049676495999999994,0,1.0
201816,2018,16,0.045033339000000006,0,1.0
201817,2018,17,0.033176371,0,1.0
201818,2018,18,0.040728778,0,1.0
201819,2018,19,0.017906714,0,1.0
201820,2018,20,0.02127704,0,1.0
201821,2018,21,0.012879213,0,1.0
201822,2018,22,0.015818221,0,1.0
201823,2018,23,0.010501316,0,1.0
201824,2018,24,0.01273394,0,1.0
201825,2018,25,0.012944076,0,1.0
201826,2018,26,0.010987243999999998,0,1.0
201827,2018,27,0.01249141,0,1.0
201828,2018,28,0.007560594,0,1.0
201829,2018,29,0.00638464,0,1.0
201830,2018,30,0.009244011,0,1.0
201831,2018,31,0.007809106999999999,0,1.0
201832,2018,32,0.005127324,0,1.0
201833,2018,33,0.009303938000000001,0,1.0
201834,2018,34,0.010220706,0,1.0
201835,2018,35,0.014616843000000001,0,1.0
201836,2018,36,0.012057743000000001,0,1.0
201837,2018,37,0.016411286,0,1.0
201838,2018,38,0.012611177,0,1.0
201839,2018,39,0.01333125,0,1.0
201840,2018,40,0.007129955,0,1.0
201841,2018,41,0.008099992,0,1.0
201842,2018,42,0.01337528,0,1.0
201843,2018,43,0.015447777,0,1.0
201844,2018,44,0.019111315,0,1.0
201845,2018,45,0.027373934,0,1.0
201846,2018,46,0.040285487,0,1.0
201847,2018,47,0.06059687,0,1.0
201848,2018,48,0.08593366,0,1.0
201849,2018,49,0.093319489,0,1.0
201850,2018,50,0.139730457,0,1.0
201851,2018,51,0.214508337,0,1.0
201852,2018,52,0.256801003,0,1.0
201901,2019,1,0.33492072100000003,0,1.0
201902,2019,2,0.41959558799999996,0,1.0
201903,2019,3,0.44393979,0,1.0
201904,2019,4,0.410923857,0,1.0
201905,2019,5,0.40861345600000004,0,1.0
201906,2019,6,0.35121694200000003,0,1.0
201907,2019,7,0.319391792,0,1.0
201908,2019,8,0.307282761,0,1.0
201909,2019,9,0.350389932,0,1.0
201910,2019,10,0.36123768,0,1.0
201911,2019,11,0.357939935,0,1.0
201912,2019,12,0.3519074,0,1.0
201913,2019,13,0.353559653,0,1.0
201914,2019,14,0.409196533,0,1.0
201915,2019,15,0.39682275200000006,0,1.0
201916,2019,16,0.35203156399999996,0,1.0
201917,2019,17,0.310599602,0,1.0
201918,2019,18,0.222006074,0,1.0
201919,2019,19,0.17868617899999997,0,1.0
201920,2019,20,0.139937909,0,1.0
201921,2019,21,0.135032548,0,1.0
201922,2019,22,0.09552692,0,1.0
201923,2019,23,0.078499695,0,1.0
201924,2019,24,0.040168811,0,1.0
201925,2019,25,0.028801106,0,1.0
201926,2019,26,0.022092316,0,1.0
201927,2019,27,0.011473158,0,1.0
201928,2019,28,0.024258985,0,1.0
201929,2019,29,0.012583283999999998,0,1.0
201930,2019,30,0.011480088999999999,0,1.0
201931,2019,31,0.010723894,0,1.0
201932,2019,32,0.010502936000000001,0,1.0
201933,2019,33,0.014188508,0,1.0
201934,2019,34,0.01679867,0,1.0
201935,2019,35,0.022439746,0,1.0
201936,2019,36,0.017089228,0,1.0
201937,2019,37,0.014315956000000001,0,1.0
201938,2019,38,0.010134388000000001,0,1.0
201939,2019,39,0.009103053,0,1.0
201940,2019,40,0.004759398,0,1.0
201941,2019,41,0.003920653,0,1.0
201942,2019,42,0.009926373,0,1.0
201943,2019,43,0.013163993,0,1.0
201944,2019,44,0.025129322000000003,0,1.0
201945,2019,45,0.024424698999999998,0,1.0
201946,2019,46,0.037069809,0,1.0
201947,2019,47,0.047352458,0,1.0
201948,2019,48,0.085503231,0,1.0
201949,2019,49,0.154992872,0,1.0
201950,2019,50,0.22931737,0,1.0
201951,2019,51,0.300170132,0,1.0
201952,2019,52,0.37168604200000005,0,1.0
202001,2020,1,0.383254408,0,1.0
202002,2020,2,0.334508944,0,1.0
202003,2020,3,0.306504807,0,1.0
202004,2020,4,0.264673844,1,1.0
202005,2020,5,0.161802467,1,1.0
202006,2020,6,0.067198058,1,1.0
202007,2020,7,0.036721251,1,1.0
202008,2020,8,0.036372767,1,1.0
202009,2020,9,0.029250567,1,1.0
202010,2020,10,0.015853468,1,1.0
202011,2020,11,0.027143185,1,1.0
202012,2020,12,0.024354623,1,1.0
202013,2020,13,0.018751821000000002,1,1.0
202014,2020,14,0.00718735,1,1.0
202015,2020,15,0.0024752479999999998,1,1.0
202016,2020,16,0.000917431,1,1.0
202017,2020,17,0.0009090910000000001,1,1.0
202018,2020,18,0.0015161165000000002,1,1.0
202019,2020,19,0.002123142,1,1.0
202020,2020,20,0.0014782375,1,1.0
202021,2020,21,0.0014782375,1,1.0
202022,2020,22,0.0014782375,1,1.0
202023,2020,23,0.0014782375,1,1.0
202024,2020,24,0.000833333,1,1.0
202025,2020,25,0.000860716,1,1.0
202026,2020,26,0.000860716,1,1.0
202027,2020,27,0.000860716,1,1.0
202028,2020,28,0.0008880989999999999,1,1.0
202029,2020,29,0.0005856524999999999,1,1.0
202030,2020,30,0.0005856524999999999,1,1.0
202031,2020,31,0.0005856524999999999,1,1.0
202032,2020,32,0.0005856524999999999,1,1.0
202033,2020,33,0.0005856524999999999,1,1.0
202034,2020,34,0.0005856524999999999,1,1.0
202035,2020,35,0.0005856524999999999,1,1.0
202036,2020,36,0.0005856524999999999,1,1.0
202037,2020,37,0.0005856524999999999,1,1.0
202038,2020,38,0.0005856524999999999,1,1.0
202039,2020,39,0.0005856524999999999,1,1.0
202040,2020,40,0.0005856524999999999,1,1.0
202041,2020,41,0.000283206,1,1.0
202042,2020,42,0.0009501189999999999,1,1.0
202043,2020,43,0.000693963,1,1.0
202044,2020,44,0.00046364050000000003,1,1.0
202045,2020,45,0.00046364050000000003,1,1.0
202046,2020,46,0.000233318,1,1.0
202047,2020,47,0.000431686,1,1.0
202048,2020,48,0.000202881,1,1.0
202049,2020,49,0.0002085755,1,1.0
202050,2020,50,0.00021427,1,1.0
202051,2020,51,0.000393314,1,0.9675
202052,2020,52,0.000302009,1,0.922
202053,2020,53,0.000302009,1,0.8672
202101,2021,1,0.000210704,1,0.75665
202102,2021,2,0.00021973200000000002,1,0.65455
202103,2021,3,0.000845845,1,0.4687
202104,2021,4,0.002444444,1,0.24534999999999996
202105,2021,5,0.001244555,1,0.1
202106,2021,6,0.000504414,1,0.1
202107,2021,7,0.0009580839999999999,1,0.1
202108,2021,8,0.002177226,1,0.1
202109,2021,9,0.002591233,1,0.1
202110,2021,10,0.004040834,1,0.1
202111,2021,11,0.012306471000000001,1,0.1
202112,2021,12,0.014318804,1,0.1
202113,2021,13,0.022450289,1,0.1
202114,2021,14,0.045602606,1,0.1
202115,2021,15,0.051865009000000004,1,0.1
202116,2021,16,0.075,1,0.1
202117,2021,17,0.06932773099999999,1,0.1
202118,2021,18,0.063620837,1,0.1
202119,2021,19,0.065816536,1,0.1
202120,2021,20,0.08459596,1,0.1
202121,2021,21,0.087523992,1,0.1
202122,2021,22,0.072340426,1,0.1
202123,2021,23,0.069014085,1,0.1
202124,2021,24,0.04299516900000001,1,0.1
202125,2021,25,0.03227459,1,0.1
202126,2021,26,0.016410256,1,0.1
202127,2021,27,0.01129666,1,0.1
202128,2021,28,0.008446739,1,0.1
202129,2021,29,0.0,1,0.1
202130,2021,30,0.0,1,0.1
202131,2021,31,0.0,1,0.1
202132,2021,32,0.0,1,0.1
202133,2021,33,0.0,1,0.1
202134,2021,34,0.0,1,0.1
202135,2021,35,0.0,1,0.1
202136,2021,36,0.0,1,0.1
202137,2021,37,0.0,1,0.1
202138,2021,38,0.0,1,0.1
202139,2021,39,0.0,1,0.1
202140,2021,40,0.0,1,0.0
202141,2021,41,0.0,1,0.0
202142,2021,42,0.0,1,0.0
202143,2021,43,0.0,1,0.0
202144,2021,44,0.0,1,0.0
202145,2021,45,0.0,1,0.0
202146,2021,46,0.0,1,0.0
202147,2021,47,0.0,1,0.0
202148,2021,48,0.0,1,0.0
202149,2021,49,0.0,1,0.0
202150,2021,50,0.0,1,0.0
202151,2021,51,0.0,1,0.0
202152,2021,52,0.0,1,0.0
202201,2022,1,0.0,1,0.0
202202,2022,2,0.0,1,0.0
202203,2022,3,0.0,1,0.0
202204,2022,4,0.0,1,0.0
202205,2022,5,0.0,1,0.0
202206,2022,6,0.0,1,0.0
202207,2022,7,0.0,1,0.0
202208,2022,8,0.0,1,0.0
202209,2022,9,0.0,1,0.0
202210,2022,10,0.0,1,0.0
202211,2022,11,0.0,1,0.0
202212,2022,12,0.0,1,0.0
202213,2022,13,0.0,1,0.0
202214,2022,14,0.0,1,0.0
202215,2022,15,0.0,1,0.0
202216,2022,16,0.0,1,0.0
202217,2022,17,0.0,1,0.0
202218,2022,18,0.0,1,0.0
202219,2022,19,0.0,1,0.0
202220,2022,20,0.0,1,0.0
202221,2022,21,0.0,1,0.0
202222,2022,22,0.0,1,0.0
202223,2022,23,0.0,1,0.0
202224,2022,24,0.0,1,0.0
202225,2022,25,0.0,1,0.0
202226,2022,26,0.0,1,0.0
202227,2022,27,0.0,1,0.0
202228,2022,28,0.0,1,0.0
202229,2022,29,0.0,1,0.0
202230,2022,30,0.0,1,0.0
202231,2022,31,0.0,1,0.0
202232,2022,32,0.0,1,0.0
202233,2022,33,0.0,1,0.0
202234,2022,34,0.0,1,0.0
202235,2022,35,0.0,1,0.0
202236,2022,36,0.0,1,0.0
202237,2022,37,0.0,1,0.0
202238,2022,38,0.0,1,0.0
202239,2022,39,0.0,1,0.0
202240,2022,40,0.0,1,0.0
202241,2022,41,0.0,1,0.0
202242,2022,42,0.0,1,0.0
202243,2022,43,0.0,1,0.0
202244,2022,44,0.0,1,0.0
202245,2022,45,0.0,1,0.0
202246,2022,46,0.0,1,0.0
202247,2022,47,0.0,1,0.0
202248,2022,48,0.0,1,0.0
202249,2022,49,0.0,1,0.0
202250,2022,50,0.0,1,0.0
202251,2022,51,0.0,1,0.0
202252,2022,52,0.0,1,0.0
