id,year,week,positive_rate,t2,cpl
201552,2015,52,0.097112801,0,1.0
201601,2016,1,0.131656839,0,1.0
201602,2016,2,0.16084441,0,1.0
201603,2016,3,0.177303271,0,1.0
201604,2016,4,0.181651162,0,1.0
201605,2016,5,0.20580524600000002,0,1.0
201606,2016,6,0.209336235,0,1.0
201607,2016,7,0.20445771699999998,0,1.0
201608,2016,8,0.234591808,0,1.0
201609,2016,9,0.260677298,0,1.0
201610,2016,10,0.288409407,0,1.0
201611,2016,11,0.287524954,0,1.0
201612,2016,12,0.317651069,0,1.0
201613,2016,13,0.31603170199999997,0,1.0
201614,2016,14,0.30247540100000003,0,1.0
201615,2016,15,0.266018018,0,1.0
201616,2016,16,0.21072576899999998,0,1.0
201617,2016,17,0.184139568,0,1.0
201618,2016,18,0.138320592,0,1.0
201619,2016,19,0.104924306,0,1.0
201620,2016,20,0.08890607199999999,0,1.0
201621,2016,21,0.072679639,0,1.0
201622,2016,22,0.060555940999999995,0,1.0
201623,2016,23,0.05323315,0,1.0
201624,2016,24,0.039882616,0,1.0
201625,2016,25,0.03324568,0,1.0
201626,2016,26,0.02925724,0,1.0
201627,2016,27,0.026163987000000003,0,1.0
201628,2016,28,0.021823831000000002,0,1.0
201629,2016,29,0.02448941,0,1.0
201630,2016,30,0.01965511,0,1.0
201631,2016,31,0.019632751,0,1.0
201632,2016,32,0.026190865,0,1.0
201633,2016,33,0.032933878,0,1.0
201634,2016,34,0.042746804000000006,0,1.0
201635,2016,35,0.043938350999999994,0,1.0
201636,2016,36,0.053538065999999995,0,1.0
201637,2016,37,0.057899806,0,1.0
201638,2016,38,0.063759395,0,1.0
201639,2016,39,0.071414833,0,1.0
201640,2016,40,0.082633208,0,1.0
201641,2016,41,0.09167878900000001,0,1.0
201642,2016,42,0.116131347,0,1.0
201643,2016,43,0.138226955,0,1.0
201644,2016,44,0.16383891,0,1.0
201645,2016,45,0.181117479,0,1.0
201646,2016,46,0.203490845,0,1.0
201647,2016,47,0.18727928100000002,0,1.0
201648,2016,48,0.20982731699999999,0,1.0
201649,2016,49,0.209604273,0,1.0
201650,2016,50,0.19016778199999998,0,1.0
201651,2016,51,0.20472048,0,1.0
201652,2016,52,0.17721022600000003,0,1.0
201701,2017,1,0.169802229,0,1.0
201702,2017,2,0.142558041,0,1.0
201703,2017,3,0.125206076,0,1.0
201704,2017,4,0.11012447300000001,0,1.0
201705,2017,5,0.095727923,0,1.0
201706,2017,6,0.101648049,0,1.0
201707,2017,7,0.10420439599999999,0,1.0
201708,2017,8,0.103328929,0,1.0
201709,2017,9,0.11903142300000001,0,1.0
201710,2017,10,0.126232798,0,1.0
201711,2017,11,0.12349814199999999,0,1.0
201712,2017,12,0.139535821,0,1.0
201713,2017,13,0.153280585,0,1.0
201714,2017,14,0.150384403,0,1.0
201715,2017,15,0.140395736,0,1.0
201716,2017,16,0.129698192,0,1.0
201717,2017,17,0.125805597,0,1.0
201718,2017,18,0.117561858,0,1.0
201719,2017,19,0.109436892,0,1.0
201720,2017,20,0.100144405,0,1.0
201721,2017,21,0.084502403,0,1.0
201722,2017,22,0.07324649,0,1.0
201723,2017,23,0.06395073400000001,0,1.0
201724,2017,24,0.06205287,0,1.0
201725,2017,25,0.072172288,0,1.0
