id,year,week,positive_rate,t1,t2,volume,seasonindicator,bsweight,cpl,intervolume,mova,winter,vw
202053,2020,53,0,0,1,0.346813507,1,270,1,0.389444953,10225.99083,1,0.374067987
202101,2021,1,0,0,1,0.272532736,1,270,1,0.261301559,10313.37378,1,0.348526304
202102,2021,2,0,0,1,0.273480912,1,270,1,0.261301559,10330.25645,1,0.335468015
202103,2021,3,0,0,1,0.278378981,1,270,1,0.261301559,9915.683947,1,0.322409726
202104,2021,4,0,0,1,0.283525772,1,270,1,0.261301559,9717.079666,1,0.309351436
202105,2021,5,0,0,1,0.274273155,1,270,1,0.294324357,10657.37966,1,0.298110843
202106,2021,6,0,0,1,0.275266095,1,270,1,0.294324357,10993.7335,1,0.288233521
202107,2021,7,0,0,1,0.291618009,1,270,1,0.294324357,11332.19639,1,0.2783562
202108,2021,8,0,0,1,0.301339269,1,270,1,0.294324357,11762.351,1,0.268478878
202109,2021,9,0,0,1,0.3097329,1,270,1,0.440179494,12331.07528,1,0.280204634
202110,2021,10,0,0,1,0.309866416,1,270,1,0.440179494,11677.24745,1,0.313877671
202111,2021,11,0,0,1,0.305751081,1,270,1,0.440179494,12251.1759,1,0.348155442
202112,2021,12,0,0,1,0.288168527,1,270,1,0.440179494,12555.22034,1,0.382433213
202113,2021,13,0,0,1,0.289766383,1,270,1,0.440179494,12604.25085,1,0.41038834
202114,2021,14,0,0,1,0.315576098,1,270,1,0.441033072,12544.32206,1,0.415581947
202115,2021,15,0,0,1,0.316061836,1,270,1,0.441033072,13571.97928,1,0.418878761
202116,2021,16,0,0,1,0.317557772,1,270,1,0.441033072,13607.83894,1,0
202117,2021,17,0,0,1,0.328877911,1,270,1,0.441033072,13214.49228,1,0
202118,2021,18,0,0,1,0.3632253,1,270,1,0.414625503,13154.65111,1,0
202119,2021,19,0,0,1,0.360907528,1,270,1,0.414625503,13082.02411,1,0
202120,2021,20,0,0,1,0.360497838,0,270,1,0.414625503,11720.76778,1,0
202121,2021,21,0,0,1,0.361406055,0,270,1,0.414625503,10845.47184,0,0
202122,2021,22,0,0,1,0.306588782,0,270,1,0.414625503,10647.94645,0,0
202123,2021,23,0,0,1,0.284460666,0,270,1,0.399581192,10371.01956,0,0
202124,2021,24,0,0,1,0.295546826,0,270,1,0.399581192,10397.55161,0,0
202125,2021,25,0,0,1,0.294094274,0,270,1,0.399581192,10756.28283,0,0
202126,2021,26,0,0,1,0.292156903,0,270,1,0.399581192,9925.807217,0,0
202127,2021,27,0,0,1,0.28087804,0,270,1,0.376908027,9917.453775,0,0
202128,2021,28,0,0,1,0.260743885,0,270,1,0.376908027,9906.703552,0,0
202129,2021,29,0,0,1,0.253220211,0,270,1,0.376908027,9737.446279,0,0
202130,2021,30,0,0,1,0.247380017,0,270,1,0.376908027,9986.006115,0,0
202131,2021,31,0,0,1,0.257191196,0,270,1,0.378935275,10276.39817,0,0
202132,2021,32,0,0,1,0.275948091,0,270,1,0.378935275,10334.41716,0,0
202133,2021,33,0,0,1,0.292503739,0,270,1,0.378935275,10530.10439,0,0
202134,2021,34,0,0,1,0.308835216,0,270,1,0.378935275,10498.63589,0,0
202135,2021,35,0,0,1,0.321267323,0,270,1,0.378935275,10390.28494,0,0
202136,2021,36,0,0,1,0.322795229,0,270,1,0.411424585,10212.49039,0,0
202137,2021,37,0,0,1,0.320022975,0,270,1,0.411424585,10085.90289,0,0
202138,2021,38,0,0,1,0.315750812,0,270,1,0.411424585,11788.25601,0,0
202139,2021,39,0,0,1,0.337337124,0,270,1,0.411424585,12766.94167,0,0
202140,2021,40,0,0,1,0.401700462,0,270,1,0.464239724,12849.05028,1,0
202141,2021,41,0,0,1,0.419585476,0,270,1,0.464239724,12924.01933,1,0
202142,2021,42,0,0,1,0.428667463,0,270,1,0.464239724,12982.62211,1,0
202143,2021,43,0,0,1,0.433973074,0,270,1,0.464239724,11188.50056,1,0
202144,2021,44,0,0,1,0.371956073,0,270,1,0.450689173,10320.52717,1,0
202145,2021,45,0,0,1,0.338709808,0,270,1,0.450689173,10352.29823,1,0.43322024
202146,2021,46,0,0,1,0.333095168,1,270,1,0.450689173,10324.3759,1,0.432776196
202147,2021,47,0,0,1,0.321879351,1,270,1,0.450689173,10319.98268,1,0.432332152
202148,2021,48,0,0,1,0.314081511,1,270,1,0.450689173,10271.65317,1,0.427822099
202149,2021,49,0,0,1,0.313045494,1,270,1,0.389444953,10172.10828,1,0.414493693
202150,2021,50,0,0,1,0.312031719,1,270,1,0.389444953,10112.95566,1,0.400915366
202151,2021,51,0,0,1,0.313835855,1,270,1,0.389444953,10339.91872,1,0.387337038
202152,2021,52,0,0,1,0.321352982,1,270,1,0.389444953,10190.89161,1,0.373712018
202201,2022,1,0,0,1,0.287399164,1,270,1,0.261301559,10313.37378,1,0.357215487
202202,2022,2,0,0,1,0.280580195,1,270,1,0.261301559,10330.25645,1,0.342966711
202203,2022,3,0,0,1,0.277603397,1,270,1,0.261301559,9915.683947,1,0.328717935
202204,2022,4,0,0,1,0.275646534,1,270,1,0.261301559,9717.079666,1,0.314469159
202205,2022,5,0,0,1,0.263668711,1,270,1,0.261301559,10657.37966,1,0.301325061
202206,2022,6,0,0,1,0.26442557,1,270,1,0.294324357,10993.7335,1,0.289653868
202207,2022,7,0,0,1,0.275969147,1,270,1,0.294324357,11332.19639,1,0.277982674
202208,2022,8,0,0,1,0.287167843,1,270,1,0.294324357,11762.351,1,0.266311481
202209,2022,9,0,0,1,0.297168142,1,270,1,0.294324357,12331.07528,1,0.271818213
202210,2022,10,0,0,1,0.303428345,1,270,1,0.440179494,11677.24745,1,0.307136286
202211,2022,11,0,0,1,0.308567067,1,270,1,0.440179494,12251.1759,1,0.343883484
202212,2022,12,0,0,1,0.29637139,1,270,1,0.440179494,12555.22034,1,0.380630683
202213,2022,13,0,0,1,0.300600096,1,270,1,0.440179494,12604.25085,1,0.413274755
202214,2022,14,0,0,1,0.32614436,1,270,1,0.441033072,12544.32206,1,0.420616213
202215,2022,15,0,0,1,0.329222587,1,270,1,0.441033072,13571.97928,1,0.423854544
202216,2022,16,0,0,1,0.332691511,1,270,1,0.441033072,13607.83894,1,0
202217,2022,17,0,0,1,0.338077508,1,270,1,0.441033072,13214.49228,1,0
202218,2022,18,0,0,1,0.376350619,1,270,1,0.414625503,13154.65111,1,0
202219,2022,19,0,0,1,0.375581406,1,270,1,0.414625503,13082.02411,1,0
202220,2022,20,0,0,1,0.376726544,0,270,1,0.414625503,11720.76778,1,0
202221,2022,21,0,0,1,0.379440521,0,270,1,0.414625503,10845.47184,0,0
202222,2022,22,0,0,1,0.34027449,0,270,1,0.414625503,10647.94645,0,0
202223,2022,23,0,0,1,0.306894923,0,270,1,0.399581192,10371.01956,0,0
202224,2022,24,0,0,1,0.314060044,0,270,1,0.399581192,10397.55161,0,0
202225,2022,25,0,0,1,0.310077125,0,270,1,0.399581192,10756.28283,0,0
202226,2022,26,0,0,1,0.305550334,0,270,1,0.399581192,9925.807217,0,0
202227,2022,27,0,0,1,0.29018415,0,270,1,0.376908027,9917.453775,0,0
202228,2022,28,0,0,1,0.267310335,0,270,1,0.376908027,9906.703552,0,0
202229,2022,29,0,0,1,0.252436302,0,270,1,0.376908027,9737.446279,0,0
202230,2022,30,0,0,1,0.240989377,0,270,1,0.376908027,9986.006115,0,0
202231,2022,31,0,0,1,0.247632395,0,270,1,0.378935275,10276.39817,0,0
202232,2022,32,0,0,1,0.269934406,0,270,1,0.378935275,10334.41716,0,0
202233,2022,33,0,0,1,0.290958235,0,270,1,0.378935275,10530.10439,0,0
202234,2022,34,0,0,1,0.310754109,0,270,1,0.378935275,10498.63589,0,0
202235,2022,35,0,0,1,0.328136716,0,270,1,0.378935275,10390.28494,0,0
202236,2022,36,0,0,1,0.332067185,0,270,1,0.411424585,10212.49039,0,0
202237,2022,37,0,0,1,0.331515644,0,270,1,0.411424585,10085.90289,0,0
202238,2022,38,0,0,1,0.329107011,0,270,1,0.411424585,11788.25601,0,0
202239,2022,39,0,0,1,0.342295099,0,270,1,0.411424585,12766.94167,0,0
202240,2022,40,0,0,1,0.407115198,0,270,1,0.464239724,12849.05028,1,0
202241,2022,41,0,0,1,0.433937251,0,270,1,0.464239724,12924.01933,1,0
202242,2022,42,0,0,1,0.44848283,0,270,1,0.464239724,12982.62211,1,0
202243,2022,43,0,0,1,0.462523913,0,270,1,0.464239724,11188.50056,1,0
202244,2022,44,0,0,1,0.416604617,0,270,1,0.464239724,10320.52717,1,0
202245,2022,45,0,0,1,0.372050788,0,270,1,0.450689173,10352.29823,1,0.439213119
202246,2022,46,0,0,1,0.359664211,1,270,1,0.450689173,10324.3759,1,0.438916174
202247,2022,47,0,0,1,0.343640465,1,270,1,0.450689173,10319.98268,1,0.438619229
202248,2022,48,0,0,1,0.329622136,1,270,1,0.450689173,10271.65317,1,0.435652423
202249,2022,49,0,0,1,0.327879457,1,270,1,0.389444953,10172.10828,1,0.423167446
202250,2022,50,0,0,1,0.327783555,1,270,1,0.389444953,10112.95566,1,0.409906963
202251,2022,51,0,0,1,0.328906306,1,270,1,0.389444953,10339.91872,1,0.39664648
202252,2022,52,0,0,1,0.286789218,1,270,1,0.389444953,10190.89161,1,0.329428435
