date,volume
2019/8/10,1221.013888
2019/8/11,1302.274725
2019/8/12,1189.985824
2019/8/13,1173.499449
2019/8/14,1137.678333
2019/8/15,1144.332499
2019/8/16,1367.330276
2019/8/17,1419.285279
2019/8/18,1473.850283
2019/8/19,1235.437507
2019/8/20,1221.726942
2019/8/21,1214.650002
2019/8/22,1223.054722
2019/8/23,1327.688888
2019/8/24,1410.274159
2019/8/25,1392.971947
2019/8/26,1192.370554
2019/8/27,1173.266946
2019/8/28,1198.265284
2019/8/29,1194.817502
2019/8/30,1264.111668
2019/8/31,1318.868892
2019/9/1,1193.826663
2019/9/2,1020.311395
2019/9/3,1044.003334
2019/9/4,1064.017776
2019/9/5,1073.835001
2019/9/6,1190.853059
2019/9/7,1285.50361
2019/9/8,1188.857504
2019/9/9,1078.591107
2019/9/10,1107.477219
2019/9/11,1169.371946
2019/9/12,1640.93528
2019/9/13,1480.084729
2019/9/14,1384.120831
2019/9/15,1466.565828
2019/9/16,1113.939723
2019/9/17,1061.413332
2019/9/18,1054.714449
2019/9/19,1051.643617
2019/9/20,1124.522777
2019/9/21,1126.06417
2019/9/22,1080.509173
2019/9/23,1031.435277
2019/9/24,1042.575278
2019/9/25,1074.239443
2019/9/26,1085.760001
2019/9/27,1120.735834
2019/9/28,1159.773333
2019/9/29,1229.282501
2019/9/30,2045.434993
2019/10/1,2840.577494
2019/10/2,2305.772777
2019/10/3,2328.489165
2019/10/4,2262.431387
2019/10/5,2219.643613
2019/10/6,2131.745826
2019/10/7,1734.445825
2019/10/8,1039.798049
2019/10/9,1063.792776
2019/10/10,1076.906662
2019/10/11,1083.018055
2019/10/12,1121.108605
2019/10/13,1103.755554
2019/10/14,1063.261667
2019/10/15,1059.668059
2019/10/16,1077.038056
2019/10/17,1074.034721
2019/10/18,1178.402502
2019/10/19,1216.766947
2019/10/20,1207.433337
2019/10/21,1062.98055
2019/10/22,1049.274718
2019/10/23,1066.243609
2019/10/24,1084.525834
2019/10/25,1200.820841
2019/10/26,1213.878059
2019/10/27,1188.174161
2019/10/28,1046.75055
2019/10/29,1065.016661
2019/10/30,1063.706944
2019/10/31,1075.143611
2019/11/1,1205.947498
2019/11/2,1276.766103
2019/11/3,1240.108059
2019/11/4,1088.458608
2019/11/5,1091.913055
2019/11/6,1078.658888
2019/11/7,1072.386384
2019/11/8,1183.675558
2019/11/9,1217.756112
2019/11/10,1202.429166
2019/11/11,1060.077218
2019/11/12,1082.412498
2019/11/13,1106.705556
2019/11/14,1119.437771
2019/11/15,1233.310835
2019/11/16,1272.499448
2019/11/17,1254.880282
2019/11/18,1083.091941
2019/11/19,1069.795276
2019/11/20,1085.380269
2019/11/21,1089.260833
2019/11/22,1208.153057
2019/11/23,1273.905832
2019/11/24,1242.143334
2019/11/25,1063.164447
2019/11/26,1051.504722
2019/11/27,1050.338341
2019/11/28,1068.563613
2019/11/29,1180.670277
2019/11/30,1205.276672
2019/12/1,1186.720272
2019/12/2,1062.033327
2019/12/3,1061.218615
2019/12/4,1069.563329
2019/12/5,1074.910832
2019/12/6,1177.424172
2019/12/7,1219.048616
2019/12/8,1193.514446
2019/12/9,1089.958607
2019/12/10,1081.572497
2019/12/11,1093.796393
2019/12/12,1098.967782
2019/12/13,1214.845563
2019/12/14,1235.533054
2019/12/15,1225.396665
2019/12/16,1099.09472
2019/12/17,1073.63444
2019/12/18,1082.042229
2019/12/19,1084.71055
2019/12/20,1189.600834
2019/12/21,1192.683339
2019/12/22,1133.942501
2019/12/23,1094.756944
2019/12/24,1078.677494
2019/12/25,1087.544724
2019/12/26,1079.466113
2019/12/27,1180.143611
2019/12/28,1180.815829
2019/12/29,1127.650832
2019/12/30,1140.593613
2019/12/31,1274.321113
2020/1/1,1256.065277
2020/1/2,1144.022497
2020/1/3,1200.795554
2020/1/4,1175.57333
2020/1/5,1136.539992
2020/1/6,1131.552221
2020/1/7,1162.063337
2020/1/8,1206.193061
2020/1/9,1251.275548
2020/1/10,1444.246664
2020/1/11,1526.562776
2020/1/12,1578.000558
2020/1/13,1569.653337
2020/1/14,1623.536948
2020/1/15,1751.623607
2020/1/16,1882.888613
2020/1/17,2073.761948
2020/1/18,2252.407222
2020/1/19,2094.002496
2020/1/20,1998.593334
2020/1/21,1794.316393
2020/1/22,1623.502223
2020/1/23,1310.568892
2020/1/24,780.400828
2020/1/25,667.51417
2020/1/26,845.388883
2020/1/27,744.369444
2020/1/28,659.171949
2020/1/29,576.611106
2020/1/30,574.922492
2020/1/31,402.387219
2020/2/1,414.379727
2020/2/2,407.373885
2020/2/3,276.87583
2020/2/4,242.98417
2020/2/5,264.516108
2020/2/6,278.946119
2020/2/7,322.656381
2020/2/8,356.346119
2020/2/9,355.442221
2020/2/10,228.37389
2020/2/11,207.785275
2020/2/12,215.845837
2020/2/13,216.391663
2020/2/14,229.105829
2020/2/15,236.799171
2020/2/16,232.231108
2020/2/17,346.40222
2020/2/18,392.902226
2020/2/19,451.403057
2020/2/20,489.112496
2020/2/21,591.790553
2020/2/22,673.313611
2020/2/23,663.413055
2020/2/24,754.830001
2020/2/25,801.966946
2020/2/26,812.513333
2020/2/27,802.861114
2020/2/28,905.671104
2020/2/29,864.559166
2020/3/1,921.760285
2020/3/2,934.314162
2020/3/3,899.839719
2020/3/4,880.410278
2020/3/5,935.864158
2020/3/6,1001.807775
2020/3/7,943.040832
2020/3/8,924.976394
2020/3/9,1017.869998
2020/3/10,997.256112
2020/3/11,1029.003887
2020/3/12,1024.608338
2020/3/13,1092.873893
2020/3/14,1086.338058
2020/3/15,1120.343333
2020/3/16,1110.958893
2020/3/17,1114.906104
2020/3/18,1132.727507
2020/3/19,1143.961117
2020/3/20,1241.24555
2020/3/21,1253.296105
2020/3/22,1259.576668
2020/3/23,1230.66722
2020/3/24,1208.923336
2020/3/25,1254.304171
2020/3/26,1223.077501
2020/3/27,1296.268058
2020/3/28,1301.663606
2020/3/29,1279.325835
2020/3/30,1235.040562
2020/3/31,1245.155562
2020/4/1,1325.318057
2020/4/2,1445.373331
2020/4/3,1945.804725
2020/4/4,1621.744169
2020/4/5,1633.083887
2020/4/6,1711.968615
2020/4/7,1411.118892
2020/4/8,1419.356383
2020/4/9,1392.81833
2020/4/10,1460.744997
2020/4/11,1400.470006
2020/4/12,1452.006942
2020/4/13,1378.17944
2020/4/14,1375.277222
2020/4/15,1399.949995
2020/4/16,1395.870004
2020/4/17,1473.317778
2020/4/18,1487.651672
2020/4/19,1455.520007
2020/4/20,1389.781945
2020/4/21,1361.071115
2020/4/22,1359.14445
2020/4/23,1343.526389
2020/4/24,1433.947222
2020/4/25,1459.526107
2020/4/26,1389.550565
2020/4/27,1416.515564
2020/4/28,1469.541387
2020/4/29,1577.286944
2020/4/30,2296.027784
2020/5/1,2504.576115
2020/5/2,1929.345001
2020/5/3,2027.115273
2020/5/4,1966.8075
2020/5/5,1973.511383
2020/5/6,1241.824448
2020/5/7,1217.919448
2020/5/8,1249.728887
2020/5/9,1304.939446
2020/5/10,1319.000834
2020/5/11,1298.508893
2020/5/12,1299.456108
2020/5/13,1290.203329
2020/5/14,1262.563887
2020/5/15,1373.686665
2020/5/16,1407.342502
2020/5/17,1366.75667
2020/5/18,1290.819442
2020/5/19,1292.669167
2020/5/20,1328.071113
2020/5/21,1281.099998
2020/5/22,1338.841113
2020/5/23,1358.682497
2020/5/24,1334.537501
2020/5/25,1238.613054
2020/5/26,1226.171383
2020/5/27,1251.630561
2020/5/28,1266.445273
2020/5/29,1360.991945
2020/5/30,1382.256948
2020/5/31,1405.537496
2020/6/1,1288.950556
2020/6/2,1243.816666
2020/6/3,1243.793891
2020/6/4,1236.035282
2020/6/5,1327.641942
2020/6/6,1350.671939
2020/6/7,1313.362502
2020/6/8,1231.952776
2020/6/9,1236.08972
2020/6/10,1248.881383
2020/6/11,1255.212499
2020/6/12,1354.952513
2020/6/13,1380.194722
2020/6/14,1275.591111
2020/6/15,1220.771382
2020/6/16,1224.415559
2020/6/17,1233.4125
2020/6/18,1240.999997
2020/6/19,1338.117777
2020/6/20,1364.550283
2020/6/21,1281.345557
2020/6/22,1272.33278
2020/6/23,1343.619437
2020/6/24,1919.269717
2020/6/25,1769.04778
2020/6/26,1569.41472
2020/6/27,1620.142503
2020/6/28,1309.876945
2020/6/29,1259.341937
2020/6/30,1285.694722
2020/7/1,1268.897779
2020/7/2,1251.311108
2020/7/3,1347.857778
2020/7/4,1366.846668
2020/7/5,1327.539718
2020/7/6,1268.572217
2020/7/7,1243.05501
2020/7/8,1275.16278
2020/7/9,1293.776669
2020/7/10,1411.597502
2020/7/11,1424.246385
2020/7/12,1396.132221
2020/7/13,1294.250837
2020/7/14,1285.413338
2020/7/15,1307.153061
2020/7/16,1328.54889
2020/7/17,1421.421664
2020/7/18,1874.930279
2020/7/19,1871.273887
2020/7/20,1338.259445
2020/7/21,1314.465836
2020/7/22,1342.34
2020/7/23,1340.143609
2020/7/24,1452.658607
2020/7/25,1524.465841
2020/7/26,1518.717501
2020/7/27,1356.475831
2020/7/28,1349.510554
2020/7/29,1357.864717
2020/7/30,1367.32112
2020/7/31,1515.597214
2020/8/1,1567.495001
2020/8/2,1538.891669
2020/8/3,1395.370556
2020/8/4,1353.899445
2020/8/5,1364.587499
2020/8/6,1390.123611
2020/8/7,1540.061105
2020/8/8,1640.311113
2020/8/9,1665.935562
2020/8/10,1467.820827
2020/8/11,1436.357498
2020/8/12,1444.00889
2020/8/13,1447.789442
2020/8/14,1585.340007
2020/8/15,1679.684447
2020/8/16,1703.501943
2020/8/17,1487.794166
2020/8/18,1456.041939
2020/8/19,1377.042771
2020/8/20,1462.383054
2020/8/21,1583.837505
2020/8/22,1647.13583
2020/8/23,1658.851664
2020/8/24,1496.086388
2020/8/25,1501.505554
2020/8/26,1501.748893
