date,volume
2019/8/21,721.78917
2019/8/22,730.411112
2019/8/23,779.435004
2019/8/24,841.629726
2019/8/25,841.682503
2019/8/26,696.812779
2019/8/27,697.435275
2019/8/28,704.482776
2019/8/29,695.890555
2019/8/30,720.511665
2019/8/31,790.457501
2019/9/1,720.275556
2019/9/2,603.296667
2019/9/3,622.177218
2019/9/4,633.307218
2019/9/5,643.109444
2019/9/6,697.216941
2019/9/7,771.396674
2019/9/8,723.806938
2019/9/9,634.580553
2019/9/10,632.688048
2019/9/11,642.955831
2019/9/12,782.036662
2019/9/13,692.62083
2019/9/14,731.108887
2019/9/15,796.205558
2019/9/16,618.451944
2019/9/17,601.304161
2019/9/18,610.061666
2019/9/19,601.599724
2019/9/20,632.405
2019/9/21,661.129994
2019/9/22,656.189168
2019/9/23,598.72889
2019/9/24,601.465836
2019/9/25,616.281936
2019/9/26,621.299719
2019/9/27,648.26611
2019/9/28,682.855276
2019/9/29,673.845001
2019/9/30,930.733332
2019/10/1,1433.815837
2019/10/2,1372.885279
2019/10/3,1370.805827
2019/10/4,1226.882502
2019/10/5,1220.96639
2019/10/6,1188.32472
2019/10/7,1075.786394
2019/10/8,587.002226
2019/10/9,586.99583
2019/10/10,596.463061
2019/10/11,599.793332
2019/10/12,616.835558
2019/10/13,634.020835
2019/10/14,593.033058
2019/10/15,590.393332
2019/10/16,597.029445
2019/10/17,606.999168
2019/10/18,665.294447
2019/10/19,709.098606
2019/10/20,696.522224
2019/10/21,597.89639
2019/10/22,601.218056
2019/10/23,609.208052
2019/10/24,615.838613
2019/10/25,658.033049
2019/10/26,692.34861
2019/10/27,694.346388
2019/10/28,566.642774
2019/10/29,595.190556
2019/10/30,595.483337
2019/10/31,596.670554
2019/11/1,649.128337
2019/11/2,674.959996
2019/11/3,657.519727
2019/11/4,583.50361
2019/11/5,594.672502
2019/11/6,585.961669
2019/11/7,584.824164
2019/11/8,628.814998
2019/11/9,665.928058
2019/11/10,638.496393
2019/11/11,563.518321
2019/11/12,584.807778
2019/11/13,577.037225
2019/11/14,583.373052
2019/11/15,625.338051
2019/11/16,654.17889
2019/11/17,620.76888
2019/11/18,538.615284
2019/11/19,556.41111
2019/11/20,561.125834
2019/11/21,569.888335
2019/11/22,617.057501
2019/11/23,623.207503
2019/11/24,589.225273
2019/11/25,540.009993
2019/11/26,542.852776
2019/11/27,549.883618
2019/11/28,555.07945
2019/11/29,590.903061
2019/11/30,571.674441
2019/12/1,580.724443
2019/12/2,529.604721
2019/12/3,538.57
2019/12/4,545.088891
2019/12/5,548.620836
2019/12/6,582.970562
2019/12/7,627.342498
2019/12/8,637.635558
2019/12/9,584.752781
2019/12/10,586.382501
2019/12/11,585.22834
2019/12/12,566.754446
2019/12/13,598.109446
2019/12/14,609.261107
2019/12/15,584.839169
2019/12/16,503.496946
2019/12/17,526.136105
2019/12/18,544.726118
2019/12/19,551.435002
2019/12/20,586.586108
2019/12/21,604.153055
2019/12/22,610.094444
2019/12/23,583.189727
2019/12/24,570.098888
2019/12/25,551.113328
2019/12/26,544.238613
2019/12/27,578.008058
2019/12/28,589.333889
2019/12/29,584.935002
2019/12/30,547.684999
2019/12/31,577.300003
2020/1/1,561.57417
2020/1/2,542.701121
2020/1/3,588.778061
2020/1/4,604.037782
2020/1/5,564.146393
2020/1/6,498.97972
2020/1/7,480.361666
2020/1/8,554.800002
2020/1/9,630.00472
2020/1/10,678.18638
2020/1/11,704.033609
2020/1/12,701.587221
2020/1/13,695.841664
2020/1/14,741.808897
2020/1/15,773.366668
2020/1/16,790.343067
2020/1/17,801.045005
2020/1/18,923.151112
2020/1/19,867.582223
2020/1/20,841.944445
2020/1/21,785.343888
2020/1/22,771.376113
2020/1/23,663.530001
2020/1/24,380.003336
2020/1/25,301.564443
2020/1/26,403.646115
2020/1/27,324.946392
2020/1/28,263.149169
2020/1/29,232.418611
2020/1/30,250.32667
2020/1/31,179.396391
2020/2/1,178.116388
2020/2/2,170.47584
2020/2/3,121.254161
2020/2/4,110.486394
2020/2/5,108.38194
2020/2/6,101.015281
2020/2/7,110.695003
2020/2/8,106.882224
2020/2/9,137.638615
2020/2/10,108.159449
2020/2/11,104.202777
2020/2/12,111.030826
2020/2/13,117.884713
2020/2/14,106.987499
2020/2/15,96.938891
2020/2/16,103.116662
2020/2/17,153.752779
2020/2/18,167.270277
2020/2/19,185.686107
2020/2/20,196.104442
2020/2/21,213.925278
2020/2/22,234.998332
2020/2/23,243.439719
2020/2/24,263.472219
2020/2/25,295.608889
2020/2/26,307.131667
2020/2/27,301.149445
2020/2/28,326.309724
2020/2/29,336.006114
2020/3/1,355.441109
2020/3/2,371.188333
2020/3/3,379.378327
2020/3/4,383.337772
2020/3/5,404.189721
2020/3/6,428.75667
2020/3/7,434.043887
2020/3/8,446.082496
2020/3/9,454.490559
2020/3/10,469.78555
2020/3/11,492.476388
2020/3/12,498.85222
2020/3/13,517.578057
2020/3/14,532.257226
2020/3/15,543.711668
2020/3/16,541.768615
2020/3/17,556.974166
2020/3/18,572.307499
2020/3/19,589.645284
2020/3/20,615.348611
2020/3/21,636.20861
2020/3/22,647.441383
2020/3/23,630.465552
2020/3/24,629.766669
2020/3/25,661.44277
2020/3/26,637.266115
2020/3/27,658.227225
2020/3/28,692.636662
2020/3/29,703.031106
2020/3/30,674.379726
2020/3/31,681.606112
2020/4/1,694.915279
2020/4/2,710.451103
2020/4/3,821.387223
2020/4/4,750.181392
2020/4/5,804.290557
2020/4/6,806.554724
2020/4/7,720.079719
2020/4/8,744.68806
2020/4/9,721.778607
2020/4/10,737.094727
2020/4/11,772.473061
2020/4/12,791.452502
2020/4/13,748.339438
2020/4/14,753.842774
2020/4/15,764.847223
2020/4/16,745.287779
2020/4/17,782.569994
2020/4/18,794.652225
2020/4/19,792.016117
2020/4/20,746.373335
2020/4/21,750.295836
2020/4/22,758.412224
2020/4/23,763.479442
2020/4/24,795.951947
2020/4/25,819.413885
2020/4/26,786.19806
2020/4/27,787.123338
2020/4/28,812.318621
2020/4/29,853.444441
2020/4/30,1067.113612
2020/5/1,1210.918333
2020/5/2,1048.936107
2020/5/3,1046.181673
2020/5/4,1026.141672
2020/5/5,1104.623332
2020/5/6,665.479446
2020/5/7,633.305276
2020/5/8,622.819446
2020/5/9,674.238892
2020/5/10,737.141103
2020/5/11,714.271108
2020/5/12,722.411111
2020/5/13,719.674444
2020/5/14,713.565278
